token,token_id,n_occurrences,n_people,pct_people
HEA_speciale_457542,31879,162,133,1.5e-05
HEA_speciale_504001,30417,162,157,1.7e-05
HEA_speciale_804226,30824,162,159,1.8e-05
HEA_speciale_804468,30632,162,137,1.5e-05
LAB_disco_241400,2772,162,81,9e-06
EDU_audd_1040,39417,161,161,1.8e-05
EDU_audd_4946,38535,161,161,1.8e-05
EDU_audd_5633,37607,161,161,1.8e-05
EDU_audd_7699,37894,161,161,1.8e-05
HEA_ICD10_05501,19497,161,129,1.4e-05
HEA_ICD10_DB012,22082,161,127,1.4e-05
HEA_ICD10_DC058,20562,161,65,7e-06
HEA_ICD10_DE786,23639,161,77,9e-06
HEA_ICD10_DF1406,21666,161,125,1.4e-05
HEA_ICD10_DF5123,23288,161,35,4e-06
HEA_ICD10_DI424A,24071,161,76,8e-06
HEA_ICD10_DK072L,24092,161,26,3e-06
HEA_ICD10_DL030I,22744,161,116,1.3e-05
HEA_ICD10_DL030J,23717,161,120,1.3e-05
HEA_ICD10_DM236C,18882,161,125,1.4e-05
HEA_ICD10_DM459B,22322,161,109,1.2e-05
HEA_ICD10_DQ45,14059,161,55,6e-06
HEA_ICD10_DQ548,20565,161,98,1.1e-05
HEA_ICD10_DS634H,23694,161,81,9e-06
HEA_ICD10_DT133,20792,161,111,1.2e-05
HEA_ICD10_DT184A,18183,161,129,1.4e-05
HEA_ICD10_DT800,17542,161,141,1.6e-05
HEA_ICD10_DZ081T,19665,161,58,6e-06
HEA_atc_V03AX,9649,161,53,6e-06
HEA_speciale_259214,30566,161,66,7e-06
HEA_speciale_445321,28982,161,157,1.7e-05
HEA_speciale_573201,29966,161,74,8e-06
HEA_speciale_580203,30387,161,6,1e-06
HEA_speciale_804407,30455,161,136,1.5e-05
LAB_db07_201700.0,6112,161,7,1e-06
LAB_disco_222000,3086,161,41,5e-06
SOC_ger7_2610058,41141,161,156,1.7e-05
DEM_statsb_5454,530,160,86,1e-05
EDU_audd_4027,38368,160,160,1.8e-05
EDU_audd_4033,37372,160,160,1.8e-05
EDU_audd_4939,37381,160,160,1.8e-05
EDU_audd_5459,37876,160,97,1.1e-05
EDU_audd_7726,37214,160,160,1.8e-05
EDU_course_Projektopgave,32154,160,160,1.8e-05
EDU_udd_3463,35026,160,79,9e-06
EDU_udd_5449,35590,160,80,9e-06
EDU_udd_5707,33782,160,79,9e-06
EDU_udd_6775,34983,160,79,9e-06
EDU_udd_7714,35440,160,80,9e-06
EDU_udd_8370,35396,160,80,9e-06
HEA_ICD10_05400,19504,160,155,1.7e-05
HEA_ICD10_DF71,18722,160,134,1.5e-05
HEA_ICD10_DJ388B,25740,160,66,7e-06
HEA_ICD10_DK132G,18272,160,145,1.6e-05
HEA_ICD10_DK603F,25834,160,37,4e-06
HEA_ICD10_DN135C,20194,160,82,9e-06
HEA_ICD10_DN338,19095,160,102,1.1e-05
HEA_ICD10_DN835E,21030,160,124,1.4e-05
HEA_ICD10_DO052,22846,160,150,1.7e-05
HEA_ICD10_DO266A,23199,160,82,9e-06
HEA_ICD10_DO266E,24583,160,53,6e-06
HEA_ICD10_DS762A,23297,160,123,1.4e-05
HEA_ICD10_DT206,23808,160,129,1.4e-05
HEA_speciale_051221,31384,160,159,1.8e-05
HEA_speciale_203263,30779,160,148,1.6e-05
HEA_speciale_440777,28821,160,157,1.7e-05
LAB_disco08_343000,2212,160,76,8e-06
SOC_ger7_3855333,41002,160,80,9e-06
EDU_audd_1562,37603,159,154,1.7e-05
EDU_audd_5886,38087,159,159,1.8e-05
EDU_audd_7534,37098,159,159,1.8e-05
EDU_audd_7722,37349,159,159,1.8e-05
EDU_audd_7909,37532,159,85,9e-06
EDU_audd_8816,39390,159,159,1.8e-05
EDU_disced_30355530,33268,159,88,1e-05
EDU_disced_60306520,33232,159,93,1e-05
HEA_GA_manual_bin_50_100,10632,159,81,9e-06
HEA_ICD10_05201,17948,159,135,1.5e-05
HEA_ICD10_DB162,21811,159,112,1.2e-05
HEA_ICD10_DD813,24265,159,12,1e-06
HEA_ICD10_DF1253,25661,159,23,3e-06
HEA_ICD10_DF66,24588,159,58,6e-06
HEA_ICD10_DG530B,21643,159,101,1.1e-05
HEA_ICD10_DJ343A,24228,159,92,1e-05
HEA_ICD10_DJ809C,16681,159,126,1.4e-05
HEA_ICD10_DJ950B,15206,159,47,5e-06
HEA_ICD10_DK010A,23027,159,116,1.3e-05
HEA_ICD10_DK746A,23081,159,134,1.5e-05
HEA_ICD10_DM128A,23656,159,130,1.4e-05
HEA_ICD10_DM342,19300,159,68,8e-06
HEA_ICD10_DN882B,22609,159,119,1.3e-05
HEA_ICD10_DO842A,25829,159,158,1.7e-05
HEA_ICD10_DQ459,19987,159,123,1.4e-05
HEA_ICD10_DQ528,22696,159,110,1.2e-05
HEA_ICD10_DR219A,23421,159,68,8e-06
HEA_ICD10_DS663I,20199,159,146,1.6e-05
HEA_ICD10_DS984,17423,159,108,1.2e-05
HEA_ICD10_DT19,21538,159,154,1.7e-05
HEA_ICD10_DZ408A,19586,159,112,1.2e-05
HEA_ICD10_DZ725,24614,159,42,5e-06
HEA_speciale_045215,30808,159,6,1e-06
HEA_speciale_445143,30331,159,158,1.7e-05
HEA_speciale_445169,30684,159,143,1.6e-05
HEA_speciale_804102,28977,159,99,1.1e-05
HEA_speciale_837113,28625,159,158,1.7e-05
SOC_ger7_3830519,41028,159,80,9e-06
EDU_audd_5378,37641,158,158,1.7e-05
EDU_audd_5620,38146,158,158,1.7e-05
EDU_audd_802,37879,158,158,1.7e-05
EDU_course_Projektfag,32149,158,116,1.3e-05
HEA_ICD10_DB26,21874,158,134,1.5e-05
HEA_ICD10_DC412B,23819,158,17,2e-06
HEA_ICD10_DE035,21489,158,135,1.5e-05
HEA_ICD10_DJ392C,21683,158,96,1.1e-05
HEA_ICD10_DL568,24257,158,107,1.2e-05
HEA_ICD10_DL664,24188,158,98,1.1e-05
HEA_ICD10_DL918B,23308,158,92,1e-05
HEA_ICD10_DM818A,20686,158,133,1.5e-05
HEA_ICD10_DN160,20005,158,124,1.4e-05
HEA_ICD10_DO700D,20989,158,98,1.1e-05
HEA_ICD10_DP96,18228,158,134,1.5e-05
HEA_ICD10_DR771,20002,158,124,1.4e-05
HEA_ICD10_DT35,20770,158,125,1.4e-05
HEA_ICD10_DZ026,22241,158,150,1.7e-05
HEA_ICD10_DZ082A,17707,158,42,5e-06
HEA_ICD10_Y923,22972,158,157,1.7e-05
HEA_atc_A14AB01,9454,158,73,8e-06
HEA_speciale_045027,29159,158,126,1.4e-05
HEA_speciale_050440,31380,158,153,1.7e-05
HEA_speciale_070109,30694,158,152,1.7e-05
HEA_speciale_194013,28620,158,116,1.3e-05
HEA_speciale_443003,28712,158,154,1.7e-05
HEA_speciale_445327,27406,158,152,1.7e-05
HEA_speciale_467932,31552,158,132,1.5e-05
HEA_speciale_804455,30954,158,144,1.6e-05
EDU_audd_3021,39197,157,157,1.7e-05
EDU_audd_4314,37146,157,157,1.7e-05
EDU_audd_5139,38149,157,145,1.6e-05
EDU_field_254035,35788,157,102,1.1e-05
HEA_ICD10_DD09,22145,157,98,1.1e-05
HEA_ICD10_DD720,21330,157,90,1e-05
HEA_ICD10_DE22,19988,157,107,1.2e-05
HEA_ICD10_DF06,21208,157,92,1e-05
HEA_ICD10_DF134,22733,157,120,1.3e-05
HEA_ICD10_DF3200,24201,157,31,3e-06
HEA_ICD10_DH045E,16808,157,61,7e-06
HEA_ICD10_DH052B,22860,157,100,1.1e-05
HEA_ICD10_DI471LA,13005,157,67,7e-06
HEA_ICD10_DJ388A1,25817,157,91,1e-05
HEA_ICD10_DM098,22425,157,77,9e-06
HEA_ICD10_DM236B,23295,157,118,1.3e-05
HEA_ICD10_DN399A,18067,157,103,1.1e-05
HEA_ICD10_DN700E,22659,157,126,1.4e-05
HEA_ICD10_DP399,16961,157,145,1.6e-05
HEA_ICD10_DP72,21664,157,119,1.3e-05
HEA_ICD10_DQ228,23384,157,80,9e-06
HEA_ICD10_DR220B,23461,157,137,1.5e-05
HEA_ICD10_DS376,19241,157,134,1.5e-05
HEA_ICD10_DS427C,22559,157,89,1e-05
HEA_ICD10_DS663G,24148,157,130,1.4e-05
HEA_ICD10_DS75,21958,157,134,1.5e-05
HEA_ICD10_DT277,21637,157,129,1.4e-05
HEA_ICD10_DT591,21838,157,146,1.6e-05
HEA_atc_N01BX01,9661,157,115,1.3e-05
HEA_atc_N07BC03,9887,157,52,6e-06
HEA_speciale_199309,30878,157,131,1.5e-05
HEA_speciale_233127,30759,157,154,1.7e-05
HEA_speciale_457779,31858,157,147,1.6e-05
HEA_speciale_457799,28317,157,144,1.6e-05
HEA_speciale_611013,31970,157,6,1e-06
HEA_speciale_630315,30813,157,136,1.5e-05
HEA_speciale_804109,30048,157,151,1.7e-05
HEA_speciale_804131,28898,157,148,1.6e-05
HEA_speciale_804431,31875,157,142,1.6e-05
LAB_branche_77_33196,5316,157,100,1.1e-05
LAB_branche_77_38250,5309,157,157,1.7e-05
SOC_ger7_1312715,41292,157,103,1.1e-05
SOC_ger7_2220066,41136,157,98,1.1e-05
EDU_audd_2476,36780,156,137,1.5e-05
EDU_audd_4129,36499,156,156,1.7e-05
EDU_audd_5437,37926,156,83,9e-06
EDU_audd_8169,38107,156,156,1.7e-05
EDU_udd_5077,34963,156,78,9e-06
HEA_ICD10_0981,19610,156,140,1.6e-05
HEA_ICD10_DA698,23869,156,103,1.1e-05
HEA_ICD10_DC991E,25777,156,69,8e-06
HEA_ICD10_DD047A,24047,156,81,9e-06
HEA_ICD10_DD74,20993,156,85,9e-06
HEA_ICD10_DF4532,25093,156,18,2e-06
HEA_ICD10_DI438,17089,156,91,1e-05
HEA_ICD10_DK131A,21908,156,132,1.5e-05
HEA_ICD10_DK253A,23176,156,132,1.5e-05
HEA_ICD10_DM438,20917,156,126,1.4e-05
HEA_ICD10_DN162,22199,156,76,8e-06
HEA_ICD10_DO266D,21754,156,130,1.4e-05
HEA_ICD10_DO431B,23494,156,124,1.4e-05
HEA_ICD10_DQ438E,19855,156,100,1.1e-05
HEA_ICD10_DQ784B,21551,156,29,3e-06
HEA_ICD10_DS15,22934,156,131,1.5e-05
HEA_ICD10_DT041,21318,156,133,1.5e-05
HEA_ICD10_DT656,23159,156,135,1.5e-05
HEA_ICD10_DT73,22732,156,133,1.5e-05
HEA_ICD10_DZ00,24386,156,154,1.7e-05
HEA_speciale_193240,31330,156,107,1.2e-05
HEA_speciale_195105,31631,156,136,1.5e-05
HEA_speciale_440236,28855,156,60,7e-06
HEA_speciale_445079,28161,156,156,1.7e-05
HEA_speciale_448880,27292,156,146,1.6e-05
HEA_speciale_467813,31595,156,154,1.7e-05
HEA_speciale_481885,30864,156,148,1.6e-05
HEA_speciale_842131,31279,156,155,1.7e-05
DEM_kom_019,1384,155,155,1.7e-05
EDU_audd_3151,38120,155,78,9e-06
EDU_audd_3191,37162,155,91,1e-05
EDU_audd_4312,37374,155,154,1.7e-05
EDU_audd_5005,37967,155,155,1.7e-05
EDU_audd_5474,38295,155,108,1.2e-05
EDU_audd_8846,39608,155,155,1.7e-05
EDU_disced_60355510,33245,155,87,1e-05
HEA_ICD10_06600,20082,155,87,1e-05
HEA_ICD10_DB582,19079,155,66,7e-06
HEA_ICD10_DC539M,19804,155,62,7e-06
HEA_ICD10_DF13,20814,155,89,1e-05
HEA_ICD10_DF18,17607,155,124,1.4e-05
HEA_ICD10_DG042,22267,155,118,1.3e-05
HEA_ICD10_DG571A,22960,155,113,1.3e-05
HEA_ICD10_DI08,21335,155,120,1.3e-05
HEA_ICD10_DI470B,21528,155,96,1.1e-05
HEA_ICD10_DK223A,24200,155,99,1.1e-05
HEA_ICD10_DK267A,23633,155,127,1.4e-05
HEA_ICD10_DL951,19380,155,51,6e-06
HEA_ICD10_DO221,21479,155,121,1.3e-05
HEA_ICD10_DP818A,21056,155,137,1.5e-05
HEA_ICD10_DQ158B,15860,155,84,9e-06
HEA_ICD10_DQ646,21077,155,97,1.1e-05
HEA_ICD10_DQ928,17317,155,45,5e-06
HEA_ICD10_DR448,22894,155,118,1.3e-05
HEA_ICD10_DS243,22122,155,130,1.4e-05
HEA_ICD10_DT608,23695,155,150,1.7e-05
HEA_ICD10_DZ071B1B,20947,155,47,5e-06
HEA_ICD10_DZ380H,24702,155,155,1.7e-05
HEA_ICD10_Y4339,16395,155,152,1.7e-05
HEA_speciale_045217,30055,155,6,1e-06
HEA_speciale_051110,31391,155,135,1.5e-05
HEA_speciale_094153,30332,155,144,1.6e-05
HEA_speciale_185322,31761,155,62,7e-06
HEA_speciale_445319,30234,155,155,1.7e-05
HEA_speciale_467615,31620,155,126,1.4e-05
HEA_speciale_467715,31607,155,91,1e-05
HEA_speciale_481299,31922,155,88,1e-05
HEA_speciale_592157,28295,155,113,1.3e-05
SOC_frakkod_VJ,40226,155,148,1.6e-05
SOC_ger7_3830510,41133,155,67,7e-06
DEM_statsb_5243,549,154,78,9e-06
EDU_audd_253,39403,154,154,1.7e-05
EDU_audd_3006,37074,154,77,9e-06
EDU_audd_3455,36509,154,154,1.7e-05
EDU_audd_3488,37144,154,154,1.7e-05
EDU_audd_4443,36925,154,154,1.7e-05
EDU_audd_4630,38277,154,154,1.7e-05
EDU_disced_39351010,39302,154,154,1.7e-05
EDU_udd_3049,35214,154,75,8e-06
EDU_udd_3213,34974,154,76,8e-06
EDU_udd_6514,34131,154,77,9e-06
EDU_udd_8711,35069,154,77,9e-06
HEA_ICD10_01609,20127,154,113,1.3e-05
HEA_ICD10_09799,23360,154,145,1.6e-05
HEA_ICD10_DA329,22570,154,89,1e-05
HEA_ICD10_DA92,13265,154,123,1.4e-05
HEA_ICD10_DC240C,24295,154,27,3e-06
HEA_ICD10_DD042A,21059,154,83,9e-06
HEA_ICD10_DE891C,24474,154,13,1e-06
HEA_ICD10_DG4715,23681,154,75,8e-06
HEA_ICD10_DH228,20823,154,112,1.2e-05
HEA_ICD10_DJ980I,16222,154,62,7e-06
HEA_ICD10_DK551F,21073,154,120,1.3e-05
HEA_ICD10_DK634,20984,154,129,1.4e-05
HEA_ICD10_DL20,24306,154,153,1.7e-05
HEA_ICD10_DO991C,14325,154,35,4e-06
HEA_ICD10_DQ643F,24225,154,63,7e-06
HEA_ICD10_DQ668I,23927,154,41,5e-06
HEA_ICD10_DR875,18121,154,124,1.4e-05
HEA_ICD10_DS112B,20827,154,113,1.3e-05
HEA_ICD10_DT04,23931,154,137,1.5e-05
HEA_ICD10_DT260A,21237,154,107,1.2e-05
HEA_ICD10_DZ882,15221,154,131,1.5e-05
HEA_speciale_213032,28675,154,144,1.6e-05
HEA_speciale_486348,28146,154,151,1.7e-05
HEA_speciale_804406,30865,154,136,1.5e-05
HEA_speciale_961317,30704,154,138,1.5e-05
HEA_speciale_965861,29778,154,117,1.3e-05
LAB_disco_711000,3088,154,24,3e-06
SOC_ger7_3610,41144,154,108,1.2e-05
EDU_audd_3155,38674,153,85,9e-06
EDU_audd_5367,37275,153,153,1.7e-05
EDU_audd_6469,38223,153,153,1.7e-05
EDU_field_256615,35794,153,119,1.3e-05
HEA_ICD10_DC441B,20154,153,114,1.3e-05
HEA_ICD10_DC940A,22016,153,31,3e-06
HEA_ICD10_DD034B,23174,153,114,1.3e-05
HEA_ICD10_DD447B,24274,153,35,4e-06
HEA_ICD10_DF1050,25233,153,28,3e-06
HEA_ICD10_DI773,22589,153,77,9e-06
HEA_ICD10_DJ042A,15974,153,141,1.6e-05
HEA_ICD10_DK003,18977,153,132,1.5e-05
HEA_ICD10_DK254D,18554,153,122,1.4e-05
HEA_ICD10_DK261A,21334,153,108,1.2e-05
HEA_ICD10_DK658B,22077,153,129,1.4e-05
HEA_ICD10_DM868A,21793,153,56,6e-06
HEA_ICD10_DM896,23954,153,126,1.4e-05
HEA_ICD10_DN915C,19477,153,147,1.6e-05
HEA_ICD10_DS179,22663,153,128,1.4e-05
HEA_ICD10_DS350,21575,153,118,1.3e-05
HEA_ICD10_DT205A,23482,153,149,1.7e-05
HEA_ICD10_DT719C,18463,153,128,1.4e-05
HEA_ICD10_Y3999,16527,153,153,1.7e-05
HEA_ICD10_Y8119,21836,153,145,1.6e-05
HEA_speciale_077159,28738,153,145,1.6e-05
HEA_speciale_089141,30701,153,153,1.7e-05
HEA_speciale_457282,31918,153,63,7e-06
HEA_speciale_486409,30807,153,151,1.7e-05
SOC_frakkod_UH,40219,153,149,1.7e-05
DEM_laengde_barn_Q23,751,152,152,1.7e-05
DEM_statsb_5207,558,152,83,9e-06
DEM_statsb_5242,531,152,77,9e-06
EDU_audd_3114,38585,152,76,8e-06
EDU_audd_4871,37260,152,152,1.7e-05
EDU_audd_7632,37444,152,152,1.7e-05
EDU_audd_8634,38215,152,152,1.7e-05
EDU_udd_7962,35437,152,76,8e-06
HEA_ICD10_DD297,22623,152,132,1.5e-05
HEA_ICD10_DF1331,23017,152,108,1.2e-05
HEA_ICD10_DF2069,25639,152,3,0.0
HEA_ICD10_DG904,23579,152,62,7e-06
HEA_ICD10_DH162A,21027,152,61,7e-06
HEA_ICD10_DH310A,16063,152,96,1.1e-05
HEA_ICD10_DH438B,23584,152,147,1.6e-05
HEA_ICD10_DK434,23882,152,97,1.1e-05
HEA_ICD10_DK753,23151,152,93,1e-05
HEA_ICD10_DM633,23837,152,87,1e-05
HEA_ICD10_DN881,20423,152,112,1.2e-05
HEA_ICD10_DO122,22747,152,129,1.4e-05
HEA_ICD10_DP588,22514,152,78,9e-06
HEA_ICD10_DS917B,24162,152,96,1.1e-05
HEA_ICD10_DT224B,23312,152,120,1.3e-05
HEA_ICD10_DT74,23449,152,112,1.2e-05
HEA_ICD10_DX65,22555,152,146,1.6e-05
HEA_atc_R01AA06,9533,152,127,1.4e-05
HEA_speciale_010161,32008,152,57,6e-06
HEA_speciale_045503,31944,152,76,8e-06
HEA_speciale_233126,30771,152,139,1.5e-05
HEA_speciale_440177,28876,152,86,1e-05
HEA_speciale_457662,31848,152,127,1.4e-05
HEA_speciale_482139,28461,152,147,1.6e-05
HEA_speciale_842116,31345,152,143,1.6e-05
LAB_disco08_142000,2242,152,18,2e-06
DEM_opr_land_5294,318,151,151,1.7e-05
EDU_audd_6873,38129,151,80,9e-06
EDU_audd_7119,37375,151,126,1.4e-05
HEA_ICD10_DA41,23613,151,151,1.7e-05
HEA_ICD10_DA692G,23760,151,108,1.2e-05
HEA_ICD10_DC774A,22740,151,54,6e-06
HEA_ICD10_DF0091,24704,151,28,3e-06
HEA_ICD10_DF728,23478,151,42,5e-06
HEA_ICD10_DG450B,22279,151,123,1.4e-05
HEA_ICD10_DH401F,24140,151,77,9e-06
HEA_ICD10_DI844D,18756,151,107,1.2e-05
HEA_ICD10_DK257D,21861,151,111,1.2e-05
HEA_ICD10_DL816A,19753,151,125,1.4e-05
HEA_ICD10_DL871,23424,151,50,6e-06
HEA_ICD10_DN895B,21148,151,61,7e-06
HEA_ICD10_DO430C,22630,151,113,1.3e-05
HEA_ICD10_DQ99,22409,151,88,1e-05
HEA_ICD10_DS760B,23669,151,90,1e-05
HEA_ICD10_DT32,21761,151,124,1.4e-05
HEA_ICD10_DZ22,23009,151,89,1e-05
HEA_ICD10_DZ358M11P,24432,151,34,4e-06
HEA_atc_N03AB01,9506,151,42,5e-06
HEA_speciale_074100,28997,151,140,1.6e-05
HEA_speciale_185324,31760,151,77,9e-06
HEA_speciale_240250,28299,151,132,1.5e-05
HEA_speciale_445256,28473,151,148,1.6e-05
HEA_speciale_458329,28693,151,148,1.6e-05
HEA_speciale_458429,29355,151,148,1.6e-05
HEA_speciale_481217,29010,151,118,1.3e-05
HEA_speciale_642015,30580,151,146,1.6e-05
HEA_speciale_654531,30474,151,129,1.4e-05
SOC_frakkod_UV,40221,151,143,1.6e-05
SOC_ger7_3810506,41014,151,93,1e-05
DEM_opr_land_5281,215,150,150,1.7e-05
EDU_audd_3468,38043,150,150,1.7e-05
EDU_audd_3809,39590,150,150,1.7e-05
EDU_audd_7397,36646,150,149,1.7e-05
EDU_course_Teater,32173,150,46,5e-06
EDU_udd_5003,35079,150,75,8e-06
HEA_ICD10_DE771,20609,150,43,5e-06
HEA_ICD10_DF0130,23886,150,52,6e-06
HEA_ICD10_DF3020,24905,150,20,2e-06
HEA_ICD10_DF558,22903,150,106,1.2e-05
HEA_ICD10_DK558C,23821,150,67,7e-06
HEA_ICD10_DL899A,21897,150,131,1.5e-05
HEA_ICD10_DM891,21647,150,91,1e-05
HEA_ICD10_DN733A,23166,150,104,1.2e-05
HEA_ICD10_DQ143A,22193,150,46,5e-06
HEA_ICD10_DQ270,22881,150,140,1.6e-05
HEA_ICD10_DS026D,24044,150,105,1.2e-05
HEA_ICD10_DS197,22283,150,136,1.5e-05
HEA_ICD10_DT201B,16632,150,137,1.5e-05
HEA_ICD10_DT244B,23247,150,103,1.1e-05
HEA_ICD10_DT855A,21113,150,114,1.3e-05
HEA_ICD10_DZ031TR,17195,150,93,1e-05
HEA_ICD10_DZ715,21336,150,133,1.5e-05
HEA_atc_V04CF01,9888,150,141,1.6e-05
HEA_speciale_189133,30626,150,149,1.7e-05
HEA_speciale_196439,31976,150,126,1.4e-05
LAB_db07_477100.0,6119,150,24,3e-06
LAB_disco08_112000,2180,150,40,4e-06
SOC_ger7_3815541,40428,150,65,7e-06
EDU_audd_4298,36926,149,149,1.7e-05
EDU_audd_4904,37325,149,149,1.7e-05
EDU_audd_7566,37904,149,149,1.7e-05
EDU_audd_7675,36447,149,149,1.7e-05
HEA_ICD10_DA011,22138,149,90,1e-05
HEA_ICD10_DA829,21938,149,123,1.4e-05
HEA_ICD10_DD00,19448,149,116,1.3e-05
HEA_ICD10_DD691C,20130,149,31,3e-06
HEA_ICD10_DG060A,23963,149,54,6e-06
HEA_ICD10_DG803B,22656,149,46,5e-06
HEA_ICD10_DI848C,21773,149,131,1.5e-05
HEA_ICD10_DJ341A,17927,149,84,9e-06
HEA_ICD10_DK033C,24187,149,81,9e-06
HEA_ICD10_DL401B,19866,149,120,1.3e-05
HEA_ICD10_DM051D,23840,149,86,1e-05
HEA_ICD10_DM653A,22769,149,119,1.3e-05
HEA_ICD10_DO031A,22587,149,121,1.3e-05
HEA_ICD10_DO715,22190,149,122,1.4e-05
HEA_ICD10_DO718,22497,149,123,1.4e-05
HEA_ICD10_DQ600A,20946,149,47,5e-06
HEA_ICD10_DS297,22773,149,129,1.4e-05
HEA_ICD10_DZ957,19353,149,114,1.3e-05
HEA_atc_L01AX03,9985,149,34,4e-06
HEA_speciale_215114,30547,149,141,1.6e-05
HEA_speciale_467529,31438,149,137,1.5e-05
HEA_speciale_635401,30820,149,144,1.6e-05
HEA_speciale_804614,29760,149,148,1.6e-05
LAB_disco08_331100,2255,149,31,3e-06
SOC_ger7_1145505,41143,149,89,1e-05
SOC_ger7_3810512,41066,149,83,9e-06
EDU_audd_4315,38468,148,148,1.6e-05
EDU_audd_7952,37175,148,144,1.6e-05
EDU_audd_8406,37487,148,75,8e-06
EDU_udd_5762,35417,148,74,8e-06
EDU_udd_6055,35307,148,74,8e-06
EDU_udd_6264,34746,148,74,8e-06
EDU_udd_8267,35411,148,73,8e-06
HEA_ICD10_DB207,15576,148,76,8e-06
HEA_ICD10_DB869A,19789,148,93,1e-05
HEA_ICD10_DD000A,24103,148,77,9e-06
HEA_ICD10_DD528,22263,148,109,1.2e-05
HEA_ICD10_DE280,21607,148,138,1.5e-05
HEA_ICD10_DE870B,23287,148,111,1.2e-05
HEA_ICD10_DG032,22893,148,61,7e-06
HEA_ICD10_DJ384A,23504,148,101,1.1e-05
HEA_ICD10_DJ698A,19139,148,126,1.4e-05
HEA_ICD10_DK313,21579,148,115,1.3e-05
HEA_ICD10_DQ311,20731,148,49,5e-06
HEA_ICD10_DS36,23603,148,147,1.6e-05
HEA_ICD10_DZ616,24513,148,100,1.1e-05
HEA_speciale_440284,27139,148,131,1.5e-05
HEA_speciale_457220,31871,148,115,1.3e-05
HEA_speciale_570334,28875,148,25,3e-06
HEA_speciale_630149,30508,148,81,9e-06
HEA_speciale_804495,28450,148,3,0.0
HEA_speciale_830301,31354,148,147,1.6e-05
LAB_disco_825000,3084,148,19,2e-06
SOC_ger7_1450540,41057,148,112,1.2e-05
SOC_ger7_3835709,41019,148,67,7e-06
SOC_pgf_499,41427,148,73,8e-06
EDU_audd_1882,39015,147,147,1.6e-05
EDU_audd_3765,39604,147,147,1.6e-05
EDU_audd_5114,37230,147,147,1.6e-05
EDU_audd_5818,39638,147,147,1.6e-05
EDU_audd_6539,37731,147,147,1.6e-05
EDU_audd_6775,37094,147,92,1e-05
EDU_audd_7907,38898,147,82,9e-06
EDU_audd_8930,39627,147,147,1.6e-05
HEA_DWK_manual_bin_6,10652,147,146,1.6e-05
HEA_ICD10_DA690,24220,147,93,1e-05
HEA_ICD10_DC866,25494,147,7,1e-06
HEA_ICD10_DD832,24090,147,46,5e-06
HEA_ICD10_DE260B,23311,147,30,3e-06
HEA_ICD10_DH43,24093,147,147,1.6e-05
HEA_ICD10_DI236A,25230,147,12,1e-06
HEA_ICD10_DI45,25119,147,144,1.6e-05
HEA_ICD10_DK02,22295,147,100,1.1e-05
HEA_ICD10_DN080,21910,147,89,1e-05
HEA_ICD10_DN161,22504,147,121,1.3e-05
HEA_ICD10_DN709C,21841,147,85,9e-06
HEA_ICD10_DO109C,23917,147,123,1.4e-05
HEA_ICD10_DO702F,23428,147,116,1.3e-05
HEA_ICD10_DP37,17405,147,132,1.5e-05
HEA_ICD10_DQ105B,23644,147,83,9e-06
HEA_ICD10_DQ668D,19834,147,85,9e-06
HEA_ICD10_DQ668F,21803,147,119,1.3e-05
HEA_ICD10_DR19,13313,147,130,1.4e-05
HEA_ICD10_DS134A,18323,147,138,1.5e-05
HEA_ICD10_DS140B,21511,147,114,1.3e-05
HEA_ICD10_DS150C,21700,147,65,7e-06
HEA_ICD10_DS663J,23235,147,128,1.4e-05
HEA_ICD10_DT636A,23385,147,143,1.6e-05
HEA_ICD10_DT802D2,25778,147,67,7e-06
HEA_ICD10_DT817Y,21668,147,103,1.1e-05
HEA_ICD10_DZ588,17592,147,139,1.5e-05
HEA_atc_G03CC07,10405,147,57,6e-06
HEA_speciale_012639,30923,147,74,8e-06
HEA_speciale_255028,30587,147,20,2e-06
HEA_speciale_445163,30253,147,138,1.5e-05
HEA_speciale_457761,31917,147,135,1.5e-05
HEA_speciale_458093,28742,147,117,1.3e-05
HEA_speciale_484235,28754,147,142,1.6e-05
HEA_speciale_812135,28871,147,146,1.6e-05
HEA_speciale_822141,28872,147,145,1.6e-05
HEA_speciale_840202,31196,147,146,1.6e-05
SOC_ger7_1286,40942,147,91,1e-05
TIM_YEAR_1885,898,147,145,1.6e-05
EDU_audd_3174,36529,146,84,9e-06
EDU_audd_5008,37979,146,146,1.6e-05
EDU_audd_6033,36353,146,146,1.6e-05
EDU_audd_9495,39498,146,145,1.6e-05
EDU_udd_3087,35178,146,72,8e-06
EDU_udd_3401,35460,146,73,8e-06
EDU_udd_3478,35363,146,73,8e-06
EDU_udd_5966,35287,146,71,8e-06
EDU_udd_7577,34472,146,71,8e-06
HEA_ICD10_01600,23590,146,88,1e-05
HEA_ICD10_DE878C,22533,146,61,7e-06
HEA_ICD10_DF114,19626,146,128,1.4e-05
HEA_ICD10_DF1502,17922,146,96,1.1e-05
HEA_ICD10_DF511,20494,146,129,1.4e-05
HEA_ICD10_DH522A,25773,146,70,8e-06
HEA_ICD10_DH719B,22166,146,88,1e-05
HEA_ICD10_DI410,21662,146,116,1.3e-05
HEA_ICD10_DJ01,19022,146,145,1.6e-05
HEA_ICD10_DK101B,19796,146,40,4e-06
HEA_ICD10_DK717A,22463,146,31,3e-06
