code,description
HEA_atc_N06AX02,tryptophan
HEA_atc_N06AX03,mianserin
HEA_atc_N06AX04,nomifensine
HEA_atc_N06AX05,trazodone
HEA_atc_N06AX06,nefazodone
HEA_atc_N06AX07,minaprine
HEA_atc_N06AX08,bifemelane
HEA_atc_N06AX09,viloxazine
HEA_atc_N06AX10,oxaflozane
HEA_atc_N06AX11,mirtazapine
HEA_atc_N06AX12,bupropion
HEA_atc_N06AX13,medifoxamine
HEA_atc_N06AX14,tianeptine
HEA_atc_N06AX15,pivagabine
HEA_atc_N06AX16,venlafaxine
HEA_atc_N06AX17,milnacipran
HEA_atc_N06AX18,reboxetine
HEA_atc_N06AX19,gepirone
HEA_atc_N06AX21,duloxetine
HEA_atc_N06AX22,agomelatine
HEA_atc_N06AX23,desvenlafaxine
HEA_atc_N06AX24,vilazodone
HEA_atc_N06AX25,Hyperici herba
HEA_atc_N06AX26,vortioxetine
HEA_atc_N06AX27,esketamine
HEA_atc_N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
HEA_atc_N06BA,Centrally acting sympathomimetics
HEA_atc_N06BA01,amfetamine
HEA_atc_N06BA02,dexamfetamine
HEA_atc_N06BA03,metamfetamine
HEA_atc_N06BA04,methylphenidate
HEA_atc_N06BA05,pemoline
HEA_atc_N06BA06,fencamfamin
HEA_atc_N06BA07,modafinil
HEA_atc_N06BA08,fenozolone
HEA_atc_N06BA09,atomoxetine
HEA_atc_N06BA10,fenetylline
HEA_atc_N06BA11,dexmethylphenidate
HEA_atc_N06BA12,lisdexamfetamine
HEA_atc_N06BA13,armodafinil
HEA_atc_N06BA14,solriamfetol
HEA_atc_N06BC,Xanthine derivatives
HEA_atc_N06BC01,caffeine
HEA_atc_N06BC02,propentofylline
HEA_atc_N06BX,Other psychostimulants and nootropics
HEA_atc_N06BX01,meclofenoxate
HEA_atc_N06BX02,pyritinol
HEA_atc_N06BX03,piracetam
HEA_atc_N06BX04,deanol
HEA_atc_N06BX05,fipexide
HEA_atc_N06BX06,citicoline
HEA_atc_N06BX07,oxiracetam
HEA_atc_N06BX08,pirisudanol
HEA_atc_N06BX09,linopirdine
HEA_atc_N06BX10,nizofenone
HEA_atc_N06BX11,aniracetam
HEA_atc_N06BX12,acetylcarnitine
HEA_atc_N06BX13,idebenone
HEA_atc_N06BX14,prolintane
HEA_atc_N06BX15,pipradrol
HEA_atc_N06BX16,pramiracetam
HEA_atc_N06BX17,adrafinil
HEA_atc_N06BX18,vinpocetine
HEA_atc_N06BX21,tetramethylglycoluril
HEA_atc_N06BX22,phenibut
HEA_atc_N06C,PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION
HEA_atc_N06CA,Antidepressants in combination with psycholeptics
HEA_atc_N06CA01,amitriptyline and psycholeptics
HEA_atc_N06CA02,melitracen and psycholeptics
HEA_atc_N06CA03,fluoxetine and psycholeptics
HEA_atc_N06CB,Psychostimulants in combination with psycholeptics
HEA_atc_N06D,ANTI-DEMENTIA DRUGS
HEA_atc_N06DA,Anticholinesterases
HEA_atc_N06DA01,tacrine
HEA_atc_N06DA02,donepezil
HEA_atc_N06DA03,rivastigmine
HEA_atc_N06DA04,galantamine
HEA_atc_N06DA05,ipidacrine
HEA_atc_N06DA52,donepezil and memantine
HEA_atc_N06DA53,"donepezil, memantine and Ginkgo folium"
HEA_atc_N06DX,Other anti-dementia drugs
HEA_atc_N06DX01,memantine
HEA_atc_N06DX02,Ginkgo folium
HEA_atc_N06DX30,combinations
HEA_atc_N07,OTHER NERVOUS SYSTEM DRUGS
HEA_atc_N07A,PARASYMPATHOMIMETICS
HEA_atc_N07AA,Anticholinesterases
HEA_atc_N07AA01,neostigmine
HEA_atc_N07AA02,pyridostigmine
HEA_atc_N07AA03,distigmine
HEA_atc_N07AA30,ambenonium
HEA_atc_N07AA51,"neostigmine, combinations"
HEA_atc_N07AB,Choline esters
HEA_atc_N07AB01,carbachol
HEA_atc_N07AB02,bethanechol
HEA_atc_N07AX,Other parasympathomimetics
HEA_atc_N07AX01,pilocarpine
HEA_atc_N07AX02,choline alfoscerate
HEA_atc_N07AX03,cevimeline
HEA_atc_N07B,DRUGS USED IN ADDICTIVE DISORDERS
HEA_atc_N07BA,Drugs used in nicotine dependence
HEA_atc_N07BA01,nicotine
HEA_atc_N07BA03,varenicline
HEA_atc_N07BA04,cytisine
HEA_atc_N07BB,Drugs used in alcohol dependence
HEA_atc_N07BB01,disulfiram
HEA_atc_N07BB02,calcium carbimide
HEA_atc_N07BB03,acamprosate
HEA_atc_N07BB04,naltrexone
HEA_atc_N07BB05,nalmefene
HEA_atc_N07BC,Drugs used in opioid dependence
HEA_atc_N07BC01,buprenorphine
HEA_atc_N07BC02,methadone
HEA_atc_N07BC03,levacetylmethadol
HEA_atc_N07BC04,lofexidine
HEA_atc_N07BC05,levomethadone
HEA_atc_N07BC06,diamorphine
HEA_atc_N07BC51,"buprenorphine, combinations"
HEA_atc_N07C,ANTIVERTIGO PREPARATIONS
HEA_atc_N07CA,Antivertigo preparations
HEA_atc_N07CA01,betahistine
HEA_atc_N07CA02,cinnarizine
HEA_atc_N07CA03,flunarizine
HEA_atc_N07CA04,acetylleucine
HEA_atc_N07CA52,"cinnarizine, combinations"
HEA_atc_N07X,OTHER NERVOUS SYSTEM DRUGS
HEA_atc_N07XA,Gangliosides and ganglioside derivatives
HEA_atc_N07XX,Other nervous system drugs
HEA_atc_N07XX01,tirilazad
HEA_atc_N07XX02,riluzole
HEA_atc_N07XX03,xaliproden
HEA_atc_N07XX04,sodium oxybate
HEA_atc_N07XX05,amifampridine
HEA_atc_N07XX06,tetrabenazine
HEA_atc_N07XX07,fampridine
HEA_atc_N07XX08,tafamidis
HEA_atc_N07XX10,laquinimod
HEA_atc_N07XX11,pitolisant
HEA_atc_N07XX12,patisiran
HEA_atc_N07XX13,valbenazine
HEA_atc_N07XX14,edaravone
HEA_atc_N07XX15,inotersen
HEA_atc_N07XX59,"dextromethorphan, combinations"
HEA_atc_P,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS"
HEA_atc_P01,ANTIPROTOZOALS
HEA_atc_P01A,AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES
HEA_atc_P01AA,Hydroxyquinoline derivatives
HEA_atc_P01AA01,broxyquinoline
HEA_atc_P01AA02,clioquinol
HEA_atc_P01AA04,chlorquinaldol
HEA_atc_P01AA05,tilbroquinol
HEA_atc_P01AA52,"clioquinol, combinations"
HEA_atc_P01AB,Nitroimidazole derivatives
HEA_atc_P01AB01,metronidazole
HEA_atc_P01AB02,tinidazole
HEA_atc_P01AB03,ornidazole
HEA_atc_P01AB04,azanidazole
HEA_atc_P01AB05,propenidazole
HEA_atc_P01AB06,nimorazole
HEA_atc_P01AB07,secnidazole
HEA_atc_P01AB51,"metronidazole, combinations"
HEA_atc_P01AC,Dichloroacetamide derivatives
HEA_atc_P01AC01,diloxanide
HEA_atc_P01AC02,clefamide
HEA_atc_P01AC03,etofamide
HEA_atc_P01AC04,teclozan
HEA_atc_P01AR,Arsenic compounds
HEA_atc_P01AR01,arsthinol
HEA_atc_P01AR02,difetarsone
HEA_atc_P01AR03,glycobiarsol
HEA_atc_P01AR53,"glycobiarsol, combinations"
HEA_atc_P01AX,Other agents against amoebiasis and other protozoal diseases
HEA_atc_P01AX01,chiniofon
HEA_atc_P01AX02,emetine
HEA_atc_P01AX04,phanquinone
HEA_atc_P01AX05,mepacrine
HEA_atc_P01AX06,atovaquone
HEA_atc_P01AX07,trimetrexate
HEA_atc_P01AX08,tenonitrozole
HEA_atc_P01AX09,dehydroemetine
HEA_atc_P01AX10,fumagillin
HEA_atc_P01AX11,nitazoxanide
HEA_atc_P01AX52,"emetine, combinations"
HEA_atc_P01B,ANTIMALARIALS
HEA_atc_P01BA,Aminoquinolines
HEA_atc_P01BA01,chloroquine
HEA_atc_P01BA02,hydroxychloroquine
HEA_atc_P01BA03,primaquine
HEA_atc_P01BA06,amodiaquine
HEA_atc_P01BA07,tafenoquine
HEA_atc_P01BB,Biguanides
HEA_atc_P01BB01,proguanil
HEA_atc_P01BB02,cycloguanil embonate
HEA_atc_P01BB51,"proguanil, combinations"
HEA_atc_P01BC,Methanolquinolines
HEA_atc_P01BC01,quinine
HEA_atc_P01BC02,mefloquine
HEA_atc_P01BD,Diaminopyrimidines
HEA_atc_P01BD01,pyrimethamine
HEA_atc_P01BD51,"pyrimethamine, combinations"
HEA_atc_P01BE,"Artemisinin and derivatives, plain"
HEA_atc_P01BE01,artemisinin
HEA_atc_P01BE02,artemether
HEA_atc_P01BE03,artesunate
HEA_atc_P01BE04,artemotil
HEA_atc_P01BE05,artenimol
HEA_atc_P01BF,"Artemisinin and derivatives, combinations"
HEA_atc_P01BF01,artemether and lumefantrine
HEA_atc_P01BF02,artesunate and mefloquine
HEA_atc_P01BF03,artesunate and amodiaquine
HEA_atc_P01BF04,"artesunate, sulfalene and pyrimethamine"
HEA_atc_P01BF05,artenimol and piperaquine
HEA_atc_P01BF06,artesunate and pyronaridine
HEA_atc_P01BX,Other antimalarials
HEA_atc_P01BX01,halofantrine
HEA_atc_P01BX02,arterolane and piperaquine
HEA_atc_P01C,AGENTS AGAINST LEISHMANIASIS AND TRYPANOSOMIASIS
HEA_atc_P01CA,Nitroimidazole derivatives
HEA_atc_P01CA02,benznidazole
HEA_atc_P01CA03,fexinidazole
HEA_atc_P01CB,Antimony compounds
HEA_atc_P01CB01,meglumine antimonate
HEA_atc_P01CB02,sodium stibogluconate
HEA_atc_P01CC,Nitrofuran derivatives
HEA_atc_P01CC01,nifurtimox
HEA_atc_P01CC02,nitrofural
HEA_atc_P01CD,Arsenic compounds
HEA_atc_P01CD01,melarsoprol
HEA_atc_P01CD02,acetarsol
HEA_atc_P01CX,Other agents against leishmaniasis and trypanosomiasis
HEA_atc_P01CX01,pentamidine isethionate
HEA_atc_P01CX02,suramin sodium
HEA_atc_P01CX03,eflornithine
HEA_atc_P01CX04,miltefosine
HEA_atc_P02,ANTHELMINTICS
HEA_atc_P02B,ANTITREMATODALS
HEA_atc_P02BA,Quinoline derivatives and related substances
HEA_atc_P02BA01,praziquantel
HEA_atc_P02BA02,oxamniquine
HEA_atc_P02BB,Organophosphorous compounds
HEA_atc_P02BB01,metrifonate
HEA_atc_P02BX,Other antitrematodal agents
HEA_atc_P02BX01,bithionol
HEA_atc_P02BX02,niridazole
HEA_atc_P02BX03,stibophen
HEA_atc_P02BX04,triclabendazole
HEA_atc_P02C,ANTINEMATODAL AGENTS
HEA_atc_P02CA,Benzimidazole derivatives
HEA_atc_P02CA01,mebendazole
HEA_atc_P02CA02,tiabendazole
HEA_atc_P02CA03,albendazole
HEA_atc_P02CA04,ciclobendazole
HEA_atc_P02CA05,flubendazole
HEA_atc_P02CA06,fenbendazole
HEA_atc_P02CA51,"mebendazole, combinations"
HEA_atc_P02CB,Piperazine and derivatives
HEA_atc_P02CB01,piperazine
HEA_atc_P02CB02,diethylcarbamazine
HEA_atc_P02CC,Tetrahydropyrimidine derivatives
HEA_atc_P02CC01,pyrantel
HEA_atc_P02CC02,oxantel
HEA_atc_P02CE,Imidazothiazole derivatives
HEA_atc_P02CE01,levamisole
HEA_atc_P02CF,Avermectines
HEA_atc_P02CF01,ivermectin
HEA_atc_P02CX,Other antinematodals
HEA_atc_P02CX01,pyrvinium
HEA_atc_P02CX02,bephenium
HEA_atc_P02CX03,moxidectin
HEA_atc_P02D,ANTICESTODALS
HEA_atc_P02DA,Salicylic acid derivatives
HEA_atc_P02DA01,niclosamide
HEA_atc_P02DX,Other anticestodals
HEA_atc_P02DX01,desaspidin
HEA_atc_P02DX02,dichlorophen
HEA_atc_P03,"ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS"
HEA_atc_P03A,"ECTOPARASITICIDES, INCL. SCABICIDES"
HEA_atc_P03AA,Sulfur containing products
HEA_atc_P03AA01,dixanthogen
HEA_atc_P03AA02,potassium polysulfide
HEA_atc_P03AA03,mesulfen
HEA_atc_P03AA04,disulfiram
HEA_atc_P03AA05,thiram
HEA_atc_P03AA54,"disulfiram, combinations"
HEA_atc_P03AB,Chlorine containing products
HEA_atc_P03AB01,clofenotane
HEA_atc_P03AB02,lindane
HEA_atc_P03AB51,"clofenotane, combinations"
HEA_atc_P03AC,"Pyrethrines, incl. synthetic compounds"
HEA_atc_P03AC01,pyrethrum
HEA_atc_P03AC02,bioallethrin
HEA_atc_P03AC03,phenothrin
HEA_atc_P03AC04,permethrin
HEA_atc_P03AC51,"pyrethrum, combinations"
HEA_atc_P03AC52,"bioallethrin, combinations"
HEA_atc_P03AC53,"phenothrin, combinations"
HEA_atc_P03AC54,"permethrin, combinations"
HEA_atc_P03AX,"Other ectoparasiticides, incl. scabicides"
HEA_atc_P03AX01,benzyl benzoate
HEA_atc_P03AX02,copper oleinate
HEA_atc_P03AX03,malathion
HEA_atc_P03AX04,quassia
HEA_atc_P03AX05,dimeticone
HEA_atc_P03AX06,benzyl alcohol
HEA_atc_P03B,INSECTICIDES AND REPELLENTS
HEA_atc_P03BA,Pyrethrines
HEA_atc_P03BA01,cyfluthrin
HEA_atc_P03BA02,cypermethrin
HEA_atc_P03BA03,decamethrin
HEA_atc_P03BA04,tetramethrin
HEA_atc_P03BX,Other insecticides and repellents
HEA_atc_P03BX01,diethyltoluamide
HEA_atc_P03BX02,dimethylphthalate
HEA_atc_P03BX03,dibutylphthalate
HEA_atc_P03BX04,dibutylsuccinate
HEA_atc_P03BX05,dimethylcarbate
HEA_atc_P03BX06,etohexadiol
HEA_atc_R,RESPIRATORY SYSTEM
HEA_atc_R01,NASAL PREPARATIONS
HEA_atc_R01A,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
HEA_atc_R01AA,"Sympathomimetics, plain"
HEA_atc_R01AA02,cyclopentamine
HEA_atc_R01AA03,ephedrine
HEA_atc_R01AA04,phenylephrine
HEA_atc_R01AA05,oxymetazoline
HEA_atc_R01AA06,tetryzoline
HEA_atc_R01AA07,xylometazoline
HEA_atc_R01AA08,naphazoline
HEA_atc_R01AA09,tramazoline
HEA_atc_R01AA10,metizoline
HEA_atc_R01AA11,tuaminoheptane
HEA_atc_R01AA12,fenoxazoline
HEA_atc_R01AA13,tymazoline
HEA_atc_R01AA14,epinephrine
HEA_atc_R01AA15,indanazoline
HEA_atc_R01AB,"Sympathomimetics, combinations excl. corticosteroids"
HEA_atc_R01AB01,phenylephrine
HEA_atc_R01AB02,naphazoline
HEA_atc_R01AB03,tetryzoline
HEA_atc_R01AB05,ephedrine
HEA_atc_R01AB06,xylometazoline
HEA_atc_R01AB07,oxymetazoline
HEA_atc_R01AB08,tuaminoheptane
HEA_atc_R01AC,"Antiallergic agents, excl. corticosteroids"
HEA_atc_R01AC01,cromoglicic acid
HEA_atc_R01AC02,levocabastine
HEA_atc_R01AC03,azelastine
HEA_atc_R01AC04,antazoline
HEA_atc_R01AC05,spaglumic acid
HEA_atc_R01AC06,thonzylamine
HEA_atc_R01AC07,nedocromil
HEA_atc_R01AC08,olopatadine
HEA_atc_R01AC51,"cromoglicic acid, combinations"
HEA_atc_R01AD,Corticosteroids
HEA_atc_R01AD01,beclometasone
HEA_atc_R01AD02,prednisolone
HEA_atc_R01AD03,dexamethasone
HEA_atc_R01AD04,flunisolide
HEA_atc_R01AD05,budesonide
HEA_atc_R01AD06,betamethasone
HEA_atc_R01AD07,tixocortol
HEA_atc_R01AD08,fluticasone
HEA_atc_R01AD09,mometasone
HEA_atc_R01AD11,triamcinolone
HEA_atc_R01AD12,fluticasone furoate
HEA_atc_R01AD13,ciclesonide
HEA_atc_R01AD52,"prednisolone, combinations"
HEA_atc_R01AD53,"dexamethasone, combinations"
HEA_atc_R01AD57,"tixocortol, combinations"
HEA_atc_R01AD58,"fluticasone, combinations"
HEA_atc_R01AD59,"mometasone, combinations"
HEA_atc_R01AD60,"hydrocortisone, combinations"
HEA_atc_R01AX,Other nasal preparations
HEA_atc_R01AX01,calcium hexamine thiocyanate
HEA_atc_R01AX02,retinol
HEA_atc_R01AX03,ipratropium bromide
HEA_atc_R01AX05,ritiometan
HEA_atc_R01AX06,mupirocin
HEA_atc_R01AX07,hexamidine
HEA_atc_R01AX08,framycetin
HEA_atc_R01AX09,hyaluronic acid
HEA_atc_R01AX10,various
HEA_atc_R01AX30,combinations
HEA_atc_R01B,NASAL DECONGESTANTS FOR SYSTEMIC USE
HEA_atc_R01BA,Sympathomimetics
HEA_atc_R01BA01,phenylpropanolamine
HEA_atc_R01BA02,pseudoephedrine
HEA_atc_R01BA03,phenylephrine
HEA_atc_R01BA51,"phenylpropanolamine, combinations"
HEA_atc_R01BA52,"pseudoephedrine, combinations"
HEA_atc_R01BA53,"phenylephrine, combinations"
HEA_atc_R02,THROAT PREPARATIONS
HEA_atc_R02A,THROAT PREPARATIONS
HEA_atc_R02AA,Antiseptics
HEA_atc_R02AA01,ambazone
HEA_atc_R02AA02,dequalinium
HEA_atc_R02AA03,dichlorobenzyl alcohol
HEA_atc_R02AA05,chlorhexidine
HEA_atc_R02AA06,cetylpyridinium
HEA_atc_R02AA09,benzethonium
HEA_atc_R02AA10,myristyl-benzalkonium
HEA_atc_R02AA11,chlorquinaldol
HEA_atc_R02AA12,hexylresorcinol
HEA_atc_R02AA13,acriflavinium chloride
HEA_atc_R02AA14,oxyquinoline
HEA_atc_R02AA15,povidone-iodine
HEA_atc_R02AA16,benzalkonium
HEA_atc_R02AA17,cetrimonium
HEA_atc_R02AA18,hexamidine
HEA_atc_R02AA19,phenol
HEA_atc_R02AA20,various
HEA_atc_R02AA21,octenidine
HEA_atc_R02AB,Antibiotics
HEA_atc_R02AB01,neomycin
HEA_atc_R02AB02,tyrothricin
HEA_atc_R02AB03,fusafungine
HEA_atc_R02AB04,bacitracin
HEA_atc_R02AB30,gramicidin
HEA_atc_R02AD,"Anesthetics, local"
HEA_atc_R02AD01,benzocaine
HEA_atc_R02AD02,lidocaine
HEA_atc_R02AD03,cocaine
HEA_atc_R02AD04,dyclonine
HEA_atc_R02AX,Other throat preparations
HEA_atc_R02AX01,flurbiprofen
HEA_atc_R02AX02,ibuprofen
HEA_atc_R02AX03,benzydamine
HEA_atc_R03,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
HEA_atc_R03A,"ADRENERGICS, INHALANTS"
HEA_atc_R03AA,Alpha- and beta-adrenoreceptor agonists
HEA_atc_R03AA01,epinephrine
HEA_atc_R03AB,Non-selective beta-adrenoreceptor agonists
HEA_atc_R03AB02,isoprenaline
HEA_atc_R03AB03,orciprenaline
HEA_atc_R03AC,Selective beta-2-adrenoreceptor agonists
HEA_atc_R03AC02,salbutamol
HEA_atc_R03AC03,terbutaline
HEA_atc_R03AC04,fenoterol
HEA_atc_R03AC05,rimiterol
HEA_atc_R03AC06,hexoprenaline
HEA_atc_R03AC07,isoetarine
HEA_atc_R03AC08,pirbuterol
HEA_atc_R03AC09,tretoquinol
HEA_atc_R03AC10,carbuterol
HEA_atc_R03AC11,tulobuterol
HEA_atc_R03AC12,salmeterol
HEA_atc_R03AC13,formoterol
HEA_atc_R03AC14,clenbuterol
HEA_atc_R03AC15,reproterol
HEA_atc_R03AC16,procaterol
HEA_atc_R03AC17,bitolterol
HEA_atc_R03AC18,indacaterol
HEA_atc_R03AC19,olodaterol
HEA_atc_R03AH,Combinations of adrenergics
HEA_atc_R03AK,"Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics"
HEA_atc_R03AK01,epinephrine and other drugs for obstructive airway diseases
HEA_atc_R03AK02,isoprenaline and other drugs for obstructive airway diseases
HEA_atc_R03AK04,salbutamol and sodium cromoglicate
HEA_atc_R03AK05,reproterol and sodium cromoglicate
HEA_atc_R03AK06,salmeterol and fluticasone
HEA_atc_R03AK07,formoterol and budesonide
HEA_atc_R03AK08,formoterol and beclometasone
HEA_atc_R03AK09,formoterol and mometasone
HEA_atc_R03AK10,vilanterol and fluticasone furoate
HEA_atc_R03AK11,formoterol and fluticasone
HEA_atc_R03AK12,salmeterol and budesonide
HEA_atc_R03AK13,salbutamol and beclometasone
HEA_atc_R03AK14,indacaterol and mometasone
HEA_atc_R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids
HEA_atc_R03AL01,fenoterol and ipratropium bromide
HEA_atc_R03AL02,salbutamol and ipratropium bromide
HEA_atc_R03AL03,vilanterol and umeclidinium bromide
HEA_atc_R03AL04,indacaterol and glycopyrronium bromide
HEA_atc_R03AL05,formoterol and aclidinium bromide
HEA_atc_R03AL06,olodaterol and tiotropium bromide
HEA_atc_R03AL07,formoterol and glycopyrronium bromide
HEA_atc_R03AL08,"vilanterol, umeclidinium bromide and fluticasone furoate"
HEA_atc_R03AL09,"formoterol, glycopyrronium bromide and beclometasone"
HEA_atc_R03AL10,formoterol and tiotropium bromide
HEA_atc_R03AL11,"formoterol, glycopyrronium bromide and budesonide"
HEA_atc_R03AL12,"indacaterol, glycopyrronium bromide and mometasone"
HEA_atc_R03B,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
HEA_atc_R03BA,Glucocorticoids
HEA_atc_R03BA01,beclometasone
HEA_atc_R03BA02,budesonide
HEA_atc_R03BA03,flunisolide
HEA_atc_R03BA04,betamethasone
HEA_atc_R03BA05,fluticasone
HEA_atc_R03BA06,triamcinolone
HEA_atc_R03BA07,mometasone
HEA_atc_R03BA08,ciclesonide
HEA_atc_R03BA09,fluticasone furoate
HEA_atc_R03BB,Anticholinergics
HEA_atc_R03BB01,ipratropium bromide
HEA_atc_R03BB02,oxitropium bromide
HEA_atc_R03BB03,stramoni preparations
HEA_atc_R03BB04,tiotropium bromide
HEA_atc_R03BB05,aclidinium bromide
HEA_atc_R03BB06,glycopyrronium bromide
HEA_atc_R03BB07,umeclidinium bromide
HEA_atc_R03BB08,revefenacin
HEA_atc_R03BB54,"tiotropium bromide, combinations"
HEA_atc_R03BC,"Antiallergic agents, excl. corticosteroids"
HEA_atc_R03BC01,cromoglicic acid
HEA_atc_R03BC03,nedocromil
HEA_atc_R03BX,"Other drugs for obstructive airway diseases, inhalants"
HEA_atc_R03BX01,fenspiride
HEA_atc_R03C,ADRENERGICS FOR SYSTEMIC USE
HEA_atc_R03CA,Alpha- and beta-adrenoreceptor agonists
HEA_atc_R03CA02,ephedrine
HEA_atc_R03CB,Non-selective beta-adrenoreceptor agonists
HEA_atc_R03CB01,isoprenaline
HEA_atc_R03CB02,methoxyphenamine
HEA_atc_R03CB03,orciprenaline
HEA_atc_R03CB51,"isoprenaline, combinations"
HEA_atc_R03CB53,"orciprenaline, combinations"
HEA_atc_R03CC,Selective beta-2-adrenoreceptor agonists
HEA_atc_R03CC02,salbutamol
HEA_atc_R03CC03,terbutaline
HEA_atc_R03CC04,fenoterol
HEA_atc_R03CC05,hexoprenaline
HEA_atc_R03CC06,isoetarine
HEA_atc_R03CC07,pirbuterol
HEA_atc_R03CC08,procaterol
HEA_atc_R03CC09,tretoquinol
HEA_atc_R03CC10,carbuterol
HEA_atc_R03CC11,tulobuterol
HEA_atc_R03CC12,bambuterol
HEA_atc_R03CC13,clenbuterol
HEA_atc_R03CC14,reproterol
HEA_atc_R03CC53,"terbutaline, combinations"
HEA_atc_R03CC63,clenbuterol and ambroxol
HEA_atc_R03CK,Adrenergics and other drugs for obstructive airway diseases
HEA_atc_R03D,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
HEA_atc_R03DA,Xanthines
HEA_atc_R03DA01,diprophylline
HEA_atc_R03DA02,choline theophyllinate
HEA_atc_R03DA03,proxyphylline
HEA_atc_R03DA04,theophylline
HEA_atc_R03DA05,aminophylline
HEA_atc_R03DA06,etamiphylline
HEA_atc_R03DA07,theobromine
HEA_atc_R03DA08,bamifylline
HEA_atc_R03DA09,acefylline piperazine
HEA_atc_R03DA10,bufylline
HEA_atc_R03DA11,doxofylline
HEA_atc_R03DA12,mepyramine theophyllinacetate
HEA_atc_R03DA20,combinations of xanthines
HEA_atc_R03DA51,"diprophylline, combinations"
HEA_atc_R03DA54,"theophylline, combinations excl. psycholeptics"
HEA_atc_R03DA55,"aminophylline, combinations"
HEA_atc_R03DA57,"theobromine, combinations"
HEA_atc_R03DA74,"theophylline, combinations with psycholeptics"
HEA_atc_R03DB,Xanthines and adrenergics
HEA_atc_R03DB01,diprophylline and adrenergics
HEA_atc_R03DB02,choline theophyllinate and adrenergics
HEA_atc_R03DB03,proxyphylline and adrenergics
HEA_atc_R03DB04,theophylline and adrenergics
HEA_atc_R03DB05,aminophylline and adrenergics
HEA_atc_R03DB06,etamiphylline and adrenergics
HEA_atc_R03DC,Leukotriene receptor antagonists
HEA_atc_R03DC01,zafirlukast
HEA_atc_R03DC02,pranlukast
HEA_atc_R03DC03,montelukast
HEA_atc_R03DC04,ibudilast
HEA_atc_R03DC53,"montelukast, combinations"
HEA_atc_R03DX,Other systemic drugs for obstructive airway diseases
HEA_atc_R03DX01,amlexanox
HEA_atc_R03DX02,eprozinol
HEA_atc_R03DX03,fenspiride
HEA_atc_R03DX05,omalizumab
HEA_atc_R03DX06,seratrodast
HEA_atc_R03DX07,roflumilast
HEA_atc_R03DX08,reslizumab
HEA_atc_R03DX09,mepolizumab
HEA_atc_R03DX10,benralizumab
HEA_atc_R05,COUGH AND COLD PREPARATIONS
HEA_atc_R05C,"EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS"
HEA_atc_R05CA,Expectorants
HEA_atc_R05CA01,tyloxapol
HEA_atc_R05CA02,potassium iodide
HEA_atc_R05CA03,guaifenesin
HEA_atc_R05CA04,ipecacuanha
HEA_atc_R05CA05,althea root
HEA_atc_R05CA06,senega
HEA_atc_R05CA07,antimony pentasulfide
HEA_atc_R05CA08,creosote
HEA_atc_R05CA09,guaiacolsulfonate
HEA_atc_R05CA10,combinations
HEA_atc_R05CA11,levoverbenone
HEA_atc_R05CA12,Hederae helicis folium
HEA_atc_R05CA13,cineole
HEA_atc_R05CB,Mucolytics
HEA_atc_R05CB01,acetylcysteine
HEA_atc_R05CB02,bromhexine
HEA_atc_R05CB03,carbocisteine
HEA_atc_R05CB04,eprazinone
HEA_atc_R05CB05,mesna
HEA_atc_R05CB06,ambroxol
HEA_atc_R05CB07,sobrerol
HEA_atc_R05CB08,domiodol
HEA_atc_R05CB09,letosteine
HEA_atc_R05CB10,combinations
HEA_atc_R05CB11,stepronin
HEA_atc_R05CB13,dornase alfa (desoxyribonuclease)
HEA_atc_R05CB14,neltenexine
HEA_atc_R05CB15,erdosteine
HEA_atc_R05CB16,mannitol
HEA_atc_R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS"
HEA_atc_R05DA,Opium alkaloids and derivatives
HEA_atc_R05DA01,ethylmorphine
HEA_atc_R05DA03,hydrocodone
HEA_atc_R05DA04,codeine
HEA_atc_R05DA05,opium alkaloids with morphine
HEA_atc_R05DA06,normethadone
HEA_atc_R05DA07,noscapine
HEA_atc_R05DA08,pholcodine
HEA_atc_R05DA09,dextromethorphan
HEA_atc_R05DA10,thebacon
HEA_atc_R05DA11,dimemorfan
HEA_atc_R05DA12,acetyldihydrocodeine
HEA_atc_R05DA20,combinations
HEA_atc_R05DB,Other cough suppressants
HEA_atc_R05DB01,benzonatate
HEA_atc_R05DB02,benproperine
HEA_atc_R05DB03,clobutinol
HEA_atc_R05DB04,isoaminile
HEA_atc_R05DB05,pentoxyverine
HEA_atc_R05DB07,oxolamine
HEA_atc_R05DB09,oxeladin
HEA_atc_R05DB10,clofedanol
HEA_atc_R05DB11,pipazetate
