code,description
EDU_udd_7916,"Teknisk videnskab (Fysik og ingeniørvidenskab), ing.bach."
EDU_udd_7917,"Geofysik og rumteknologi, ing.bach."
EDU_udd_7918,"Arkitektur og design,ing.bach"
EDU_udd_7919,"Energisystemer, ing.bach."
EDU_udd_7920,"Medicin med industriel speciale, bach."
EDU_udd_7921,"Miljøvidenskab, ing.bach."
EDU_udd_7922,"Kemiteknologi, ing.bach."
EDU_udd_7923,"Software engineering, ing.bach."
EDU_udd_7924,"Sustainable Biotechnology, ing.bach."
EDU_udd_7925,"Sundhed-produkt, ingeniør bach."
EDU_udd_7926,"Byggeteknologi, ing.bach."
EDU_udd_7927,"Energi, ing.bach."
EDU_udd_7928,"Sundheds- og velfærdsteknologi (teknisk videnskab), ing.bach."
EDU_udd_7929,"Spiludvikling og læringsteknologi, ing.bach."
EDU_udd_7930,Ingeniør bach. una
EDU_udd_7931,"Maskin - industri/produktion, ing.bach."
EDU_udd_7932,"Medicin og teknologi, ing.bach."
EDU_udd_7933,"Bioteknologi, ing.bach."
EDU_udd_7934,"Kemi-miljø, ing.bach."
EDU_udd_7935,"Bygge og anlæg, ing.bach."
EDU_udd_7936,"Design og innovation, ing.bach."
EDU_udd_7937,"Elektronik og IT, ing.bach."
EDU_udd_7938,"Nanoteknologi, ing.bach."
EDU_udd_7939,"IT-informatik, ing.bach."
EDU_udd_7940,"Infrastruktur, bach."
EDU_udd_7941,"Klassisk instrument-sang-ensemble, kand.2år"
EDU_udd_7942,"IT, Communication and New Media, ing.bach."
EDU_udd_7943,"Bygningsdesign, ing.bach."
EDU_udd_7944,"Byggeri og anlæg, indeklima og energi, ingeniør bach."
EDU_udd_7945,"Rytmisk instrument-sang-ensemble, kand.2år"
EDU_udd_7946,"Klassisk musikpædagog (AM), kand.2år"
EDU_udd_7947,"Rytmisk musikpædagog (AM), kand.2år"
EDU_udd_7948,"Bygge- og anlægskonstruktion, ing.bach."
EDU_udd_7949,"Elektronisk musik og lydkunst, kand.2år"
EDU_udd_7950,"Kirkemusik, kand.2år"
EDU_udd_7951,"Byggeri og anlæg, veje og trafik, ingeniør bach."
EDU_udd_7952,"Komponist, kand.2år"
EDU_udd_7953,"Byggeri og anlæg, vand og miljø, ingeniør bach."
EDU_udd_7954,"Musikpædagogisk brobygning, kand.2år"
EDU_udd_7955,"Tonemester (musik), kand.2år"
EDU_udd_7956,"Den individuelle musikuddannelse IM, kand.2år"
EDU_udd_7957,"Musikformidling, kand.2år"
EDU_udd_7958,"Cyberteknologi, ing.bach."
EDU_udd_7959,"Folkemusik, kand.2år"
EDU_udd_7960,"Klassisk musik, solist"
EDU_udd_7961,"Musik (Music Creation), kand.2år"
EDU_udd_7962,"Bæredygtige byggeprocesser, ing.bach."
EDU_udd_7963,"Bæredygtige byggeprocesser, civilingeniør 2år"
EDU_udd_7964,"Life Science og Teknologi, ing.bach."
EDU_udd_7965,"Rytmisk musik, solist"
EDU_udd_7966,"Miljøteknologi, ing.bach."
EDU_udd_7967,"Software Engineering, ing.bach."
EDU_udd_7968,"Produktudvikling og innovation, ing.bach."
EDU_udd_7969,"Kunstig intelligens, bach."
EDU_udd_7970,"Elektronisk musik, solist"
EDU_udd_7971,"Kunstig intelligens og data, ing.bach."
EDU_udd_7972,"Bæredygtigt energidesign, ing.bach."
EDU_udd_7973,"Engineering (Electronics), ing.bach."
EDU_udd_7974,"Elektronik, ing.bach."
EDU_udd_7976,"Teknisk biomedicin, ing.bach."
EDU_udd_7977,"Bioteknologi, ing.bach."
EDU_udd_7981,"Produktion (Produktionsteknik), ing.prof.bach."
EDU_udd_7982,"Byggeri og anlæg, ing.prof.bach."
EDU_udd_7983,"Softwareteknologi, ing.prof.bach."
EDU_udd_7984,"Maskinteknologi, ing.prof.bach."
EDU_udd_7985,"Mechanical Engineering, ing.prof.bach."
EDU_udd_7986,"Global business og teknologi, ing.prof.bach."
EDU_udd_7995,"Medicine with Industrial Specialisation, kand.2år"
EDU_udd_8000,"Naturvidenskab, ph.d."
EDU_udd_8010,"Matematisk-fysisk faggruppe, kand."
EDU_udd_8018,"Physics and Technology (SDU, Odense), civilingeniør 2år"
EDU_udd_8019,"Lighting Design, kand.2år"
EDU_udd_8020,"Mathematical Modelling and Computation, civilingeniør 2år"
EDU_udd_8021,"Meteorologi, bach."
EDU_udd_8026,"Byggeri og anlæg, ing.bach."
EDU_udd_8027,"Data Science (ITU), kand.2år"
EDU_udd_8028,"Business Administration and Data Science, kand.2år"
EDU_udd_8029,"Neurorehabilitering, master"
EDU_udd_8030,"Militære studier, master"
EDU_udd_8039,"Miljøkemi, bach."
EDU_udd_8040,"Medicinalkemi, bach."
EDU_udd_8041,"Statistik, bach."
EDU_udd_8042,"Sundhedsteknologi, ing.bach."
EDU_udd_8043,"Vand og miljø (SDC), civilingeniør 2år"
EDU_udd_8044,"Astronomi, bach."
EDU_udd_8045,"Biofysik, bach."
EDU_udd_8046,"Bioengineering, civilingeniør 2år"
EDU_udd_8047,"Informatikundervisning, master"
EDU_udd_8048,"Bygningskultur - Bæredygtighed, Strategi og Transformation, master"
EDU_udd_8049,"Geofysik, bach."
EDU_udd_8050,"Biokemi, bach."
EDU_udd_8051,"Arkitekturens teknologi, kand.2år"
EDU_udd_8052,"Teknoantropologi, bach."
EDU_udd_8053,"Design, master"
EDU_udd_8054,"Strategisk byplanlægning, master"
EDU_udd_8055,"Sustainable and Safe Food Production, master"
EDU_udd_8056,"Personlig medicin, master"
EDU_udd_8057,"Bæredygtigt byggeri, master"
EDU_udd_8058,"Arbejdsmiljøledelse, master"
EDU_udd_8059,"Forsikringsmatematik, bach."
EDU_udd_8060,"Climate Change, kand.2år"
EDU_udd_8061,"Sustainable Leadership, master"
EDU_udd_8062,"Physics and Technology, civilingeniør 2år"
EDU_udd_8063,"Physics and Technology, civilingeniør 2år"
EDU_udd_8064,"Data Science, kand.2år"
EDU_udd_8065,"Quantum Computing, kand.2år"
EDU_udd_8066,"Datalogi, bach."
EDU_udd_8067,"Data Science, bach."
EDU_udd_8068,"IT-Product Development, bach."
EDU_udd_8072,"Computer Science, kand.2år"
EDU_udd_8073,"Computer Science (IT), kand.2år"
EDU_udd_8074,"Applied Mathematics, kand.2år"
EDU_udd_8075,"Produkt- og designpsykologi, ingeniør bach."
EDU_udd_8076,"Earth and Space Physics and Engineering, civilingeniør 2år"
EDU_udd_8077,"E-science, kand.2år"
EDU_udd_8079,"Miljøkemi, kand.2år"
EDU_udd_8080,"Naturvidenskab kombination, kand.2år"
EDU_udd_8081,"Datalogi, kand.2år"
EDU_udd_8082,"Matematik, kand.2år"
EDU_udd_8083,"Physics, kand.2år"
EDU_udd_8084,"Astronomy, kand.2år"
EDU_udd_8085,"Datalogi, kand."
EDU_udd_8089,"Geophysics, kand.2år"
EDU_udd_8090,"Biokemi, kand.2år"
EDU_udd_8091,"Statistics, kand.2år"
EDU_udd_8092,"Kemi, kand.2år"
EDU_udd_8093,"Science Studies, kand.2år"
EDU_udd_8094,"Geodæsi, kand.2år"
EDU_udd_8095,"Biofysik, kand.2år"
EDU_udd_8096,"Materialefysik-kemi, kand.2år"
EDU_udd_8097,"Matematisk planlægning, kand.2år"
EDU_udd_8098,"Teknisk fysik, kand.2år"
EDU_udd_8099,"Actuarial Mathematics, kand.2år"
EDU_udd_8100,"Informationsteknologi, bach."
EDU_udd_8105,"Informatik, bach."
EDU_udd_8114,"Data science, bach."
EDU_udd_8115,"Quantum Technologies and Engineering, kand.2år"
EDU_udd_8116,"Anvendt matematik, bach."
EDU_udd_8117,"Matematik-økonomi, kand."
EDU_udd_8118,"Mathematics-Economics, kand.2år"
EDU_udd_8120,"Geologi, kand."
EDU_udd_8127,"Geoscience, kand.2år"
EDU_udd_8128,"Molekylærbiologi og molekylær medicin, bach."
EDU_udd_8129,"Teknisk fysik, bach."
EDU_udd_8130,"Global Business Informatics, bach."
EDU_udd_8132,"Naturvidenskab, bach."
EDU_udd_8133,"Matematik og økonomi, bach."
EDU_udd_8134,"Softwareudvikling, bach."
EDU_udd_8135,"Datalogi, bach."
EDU_udd_8136,"Kemi, bach."
EDU_udd_8137,"Fysik, bach."
EDU_udd_8138,"Matematik, bach."
EDU_udd_8139,"Biologi, bach."
EDU_udd_8140,"Kemi og teknologi, ing.bach."
EDU_udd_8147,"Geologi, bach."
EDU_udd_8148,"Geologi/Geologi-geoscience, bach."
EDU_udd_8149,"Molekylærbiologi, bach."
EDU_udd_8150,"Molekylær biomedicin /Molekylær medicin, bach."
EDU_udd_8151,"Medicinal Chemistry, kand.2år"
EDU_udd_8152,"Bioteknologi (NAT), bach."
EDU_udd_8153,"Miljøbiologi, bach."
EDU_udd_8154,"Almen biologi, bach."
EDU_udd_8155,"Biomedicin, bach."
EDU_udd_8156,"Biokemi og molekylær biologi, bach."
EDU_udd_8157,"Biokemi, molekylær biologi og kemi, bach."
EDU_udd_8160,"Geografi, kand."
EDU_udd_8163,"Matematik og teknologi, ing.bach."
EDU_udd_8164,"Forsikringsmatematik, bach."
EDU_udd_8167,"Naturvidenskab og IT, bach."
EDU_udd_8168,"Matematiske fag, bach."
EDU_udd_8169,"Biologi, industribach."
EDU_udd_8170,"Datavidenskab og machine learning (AAU), bach."
EDU_udd_8172,"Datavidenskab, bach."
EDU_udd_8173,"Datavidenskab, kand.2år"
EDU_udd_8174,"Engineering (Biomaterial Engineering for Medicine), civilingeniør 2år"
EDU_udd_8175,"Produkt og designpsykologi, civilingeniør 2år"
EDU_udd_8180,"Kulturgeografi, bach."
EDU_udd_8184,"Geografi, kand."
EDU_udd_8185,"Geografi/Geografi og geoinformatik, kand.2år"
EDU_udd_8186,"Geografi/Geografi og geoinformatik, bach."
EDU_udd_8187,"Naturgeografi, bach."
EDU_udd_8188,"Geoinformatik, bach."
EDU_udd_8198,"Datavidenskab (AU), kand.2år"
EDU_udd_8199,"Datavidenskab og machine learning, kand.2år"
EDU_udd_8200,"Biologi, kand."
EDU_udd_8201,"Nanoscience og teknologi (SDC), kand.2år"
EDU_udd_8202,"Molekylærbiologi, kand.2år"
EDU_udd_8203,"Omics (SDC), kand.2år"
EDU_udd_8205,"Molekylær biomedicin /Molekylær medicin, kand.2år"
EDU_udd_8211,"Multimedia science, kand.2år"
EDU_udd_8216,"Environmental Risk, kand.2år"
EDU_udd_8217,"Matematik-økonomi, kand.2år"
EDU_udd_8220,"Geology-Geoscience, kand.2år"
EDU_udd_8226,"Biologi, kand.2år"
EDU_udd_8227,"Biochemistry and Molecular Biology, kand.2år"
EDU_udd_8228,"Biokemi, molekylær biologi og kemi, kand.2år"
EDU_udd_8229,"IT, kommunikation og organisation, kand.2år"
EDU_udd_8230,"Geofysik, kand.2år"
EDU_udd_8231,"Biotechnology, kand.2år"
EDU_udd_8232,"Forsikringsmatematik, kand.2år"
EDU_udd_8233,"Bioinformatics, kand.2år"
EDU_udd_8234,"Nature Management, kand.2år"
EDU_udd_8235,"Parasitologi, kand.2år"
EDU_udd_8240,"Biologi, kand.2år"
EDU_udd_8244,"Operations and Management Engineering, civilingeniør 2år"
EDU_udd_8245,"Gastronomi og sundhed, kand.2år"
EDU_udd_8246,"Mekanik, ing.bach."
EDU_udd_8247,"Bioinformatik, bach."
EDU_udd_8248,"Biokemi og molekylær biologi, kand.2år"
EDU_udd_8249,"Biosolutions, kand.2år"
EDU_udd_8250,"Legemsøvelser, kand."
EDU_udd_8251,"Construction Management and Building Informatics, kand.2år"
EDU_udd_8253,"Idræt/Idræt og sundhed, bach."
EDU_udd_8254,"Bygningsteknik, civilingeniør 2år"
EDU_udd_8255,"Legemsøvelser, faglærer"
EDU_udd_8256,"Idræt/Idræt og sundhed, kand.2år"
EDU_udd_8257,"Idrætsteknologi, kand.2år"
EDU_udd_8258,"Humanistisk-samfundsvidenskabelig idrætsvidenskab, kand.2år"
EDU_udd_8259,"Humanfysiologi, kand.2år"
EDU_udd_8260,"Datateknik, civilingeniør 2år"
EDU_udd_8261,"Datateknik, ingeniør bach."
EDU_udd_8262,"Datateknik, civilingeniør 2år"
EDU_udd_8263,"Operations and Management Engineering, civilingeniør 2år"
EDU_udd_8264,"Civil Engineering, civilingeniør 2år"
EDU_udd_8265,"Bioteknologi, ing.bach."
EDU_udd_8266,"Bioteknologi, ing.prof.bach."
EDU_udd_8267,"Maskinteknologi, ing.prof.bach."
EDU_udd_8270,"Bioteknologi, kand.2år"
EDU_udd_8271,"Landinspektørvidenskab, bach."
EDU_udd_8272,"Surveying, Planning and Land Management, kand.2år"
EDU_udd_8275,"Procesanalytisk teknologi, kand.2år"
EDU_udd_8280,"Geografi, kand.2år"
EDU_udd_8281,"Children´s Literature, Media and Cultural Entrepreneurship, kand.2år"
EDU_udd_8282,"Byggeri, ing.bach."
EDU_udd_8283,"Soils and Global Change, kand.2år"
EDU_udd_8284,"Advanced Power Electronics, civilingeniør 2år"
EDU_udd_8285,"HA i markeds- og kulturanalyse, bach."
EDU_udd_8290,"Fysik og teknologi, ing.bach."
EDU_udd_8291,"Nanobioscience, bach."
EDU_udd_8292,"Nanoscience, bach."
EDU_udd_8295,"Nanoscience, kand.2år"
EDU_udd_8296,"Nanobioscience, kand.2år"
EDU_udd_8300,"Sustainable Cities, civilingeniør 2år"
EDU_udd_8301,"Matematik og økonomi, ph.d."
EDU_udd_8302,"Transport and Logistics, civilingeniør 2år"
EDU_udd_8303,"Sustainable animal nutrition-feeding, kand.2år"
EDU_udd_8304,"Europæisk vindenergi, civilingeniør 2år"
EDU_udd_8305,"Wind Energy, civilingeniør 2år"
EDU_udd_8306,"Sustainable Energy Engineering, civilingeniør 2år"
EDU_udd_8307,"Intelligent Reliable Systems, civilingeniør 2år"
EDU_udd_8308,"Communication Technologies and System Design, civilingeniør 2år"
EDU_udd_8309,"Matematik-teknologi, civilingeniør 2år"
EDU_udd_8310,"Security Risk Management, kand.2år"
EDU_udd_8311,"Mechatronics, civilingeniør 2år"
EDU_udd_8312,"Biomedicinsk teknologi, civilingeniør 2år"
EDU_udd_8313,"Kemisk-biokemisk teknologi (biomasse-energi) (SDC), civilingeniør 2år"
EDU_udd_8314,"Technology (Entrepreneurial Business Engieneering), kand.2år"
EDU_udd_8315,"Sustainable Design, civilingeniør 2år"
EDU_udd_8316,"Materials Technology, civilingeniør 2år"
EDU_udd_8317,"Service Systems Design, kand.2år"
EDU_udd_8318,"Engineering (Engineering Light), civilingeniør 2år"
EDU_udd_8319,"Business Administration and Bioentrepreneurship, kand.2år"
EDU_udd_8320,"Autonomous Systems, civilingeniør 2år"
EDU_udd_8321,"Urban Design, kand.2år"
EDU_udd_8322,"Urban Design, civilingeniør 2år"
EDU_udd_8323,"Industrial Design, kand.2år"
EDU_udd_8324,"Industrial Design, civilingeniør 2år"
EDU_udd_8325,"Architecture, kand.2år"
EDU_udd_8326,"Architecture, civilingeniør 2år"
EDU_udd_8327,"Sundhedsteknologi, civilingeniør 2år"
EDU_udd_8328,"Pharmaceutical Design and Engineering, civilingeniør 2år"
EDU_udd_8329,"Sundheds- og velfærdsteknologi (teknisk videnskab), civilingeniør 2år"
EDU_udd_8330,"Spiludvikling og læringsteknologi, civilingeniør 2år"
EDU_udd_8331,"Industriel produktion, civilingeniør 2år"
EDU_udd_8332,"Medicin og teknologi, civilingeniør 2år"
EDU_udd_8333,"Bioteknologi, civilingeniør 2år"
EDU_udd_8334,"Kemi-miljø, civilingeniør 2år"
EDU_udd_8335,"Byggeri og anlæg, civilingeniør 2år"
EDU_udd_8336,"Design og innovation, civilingeniør 2år"
EDU_udd_8337,"Elektronik og IT, civilingeniør 2år"
EDU_udd_8338,"Nanoteknologi, civilingeniør 2år"
EDU_udd_8339,"IT-informatik, civilingeniør 2år"
EDU_udd_8340,"Teknisk una, kand.2år"
EDU_udd_8341,"Fødevareteknologi, civilingeniør 2år"
EDU_udd_8342,"Teknologi og ledelse, civilingeniør 2år"
EDU_udd_8343,"Energi, civilingeniør 2år"
EDU_udd_8344,"Innovative Communication Technologies Entrepreneurship, civilingeniør 2år"
EDU_udd_8345,"Civil and Architectural Engineering, civilingeniør 2år"
EDU_udd_8346,"Sustainable Biotechnology, civilingeniør 2år"
EDU_udd_8347,"Oil and Gas Technology, civilingeniør 2år"
EDU_udd_8348,"Engineering Acoustics, civilingeniør 2år"
EDU_udd_8349,"IT-produktudvikling, kand.2år"
EDU_udd_8350,"IT-ledelse, kand.2år"
EDU_udd_8351,"Biosystemteknologi, civilingeniør 2år"
EDU_udd_8352,"Techno-Anthropology, kand.2år"
EDU_udd_8353,"Energisystemer, civilingeniør 2år"
EDU_udd_8354,"Indoor Environmental and Energy Engineering, civilingeniør 2år"
EDU_udd_8355,"Structural and Civil Engineering, civilingeniør 2år"
EDU_udd_8356,"Veje og trafik, civilingeniør 2år"
EDU_udd_8357,"Water and Environment Engineering, civilingeniør 2år"
EDU_udd_8358,"Chemical and Biochemical Engineering, civilingeniør 2år"
EDU_udd_8359,"Bygningsinformatik, kand.2år"
EDU_udd_8360,"Byggeledelse, civilingeniør 2år"
EDU_udd_8361,"Management in the Building Industry, kand.2år"
EDU_udd_8362,"Ledelse og informatik i byggeriet, kand.2år"
EDU_udd_8363,"Akvatisk videnskab og teknologi, civilingeniør 2år"
EDU_udd_8364,"Integrated Food Studies, kand.2år"
EDU_udd_8365,"Architectural Engineering, civilingeniør 2år"
EDU_udd_8366,"Civil Engineering, civilingeniør 2år"
EDU_udd_8367,"Materials and Manufacturing Engineering, civilingeniør 2år"
EDU_udd_8368,"Engineering (Engineering Physics), civilingeniør 2år"
EDU_udd_8369,"Nanomaterials and Nanophysics, civilingeniør 2år"
EDU_udd_8370,"Nanobioteknology, civilingeniør 2år"
EDU_udd_8371,"Medical biotechnology, civilingeniør 2år"
EDU_udd_8372,"Sustainable Energy Engineering, civilingeniør 2år"
EDU_udd_8373,"Sound and Music Computing, civilingeniør 2år"
EDU_udd_8374,"Building Energy Design, kand.2år"
EDU_udd_8375,"Engineering, Innovation and Business, civilingeniør 2år"
EDU_udd_8376,"Konstruktionsteknik, civilingeniør 2år"
EDU_udd_8377,"Nordisk arkitektonisk kulturarv (NORDMAK), master"
EDU_udd_8378,"Technology Entrepreneurship, kand.2år"
EDU_udd_8379,"Producentvirksomhed og kulturledelse, diplomuddannelse"
EDU_udd_8380,"Kreativ musikformidling, master"
EDU_udd_8381,"Grundlæggende musikformidling, master"
EDU_udd_8382,"Kirkemusik, master"
EDU_udd_8383,"Klassisk hørelærepædagogik, master"
EDU_udd_8384,"Rytmisk korledelse, master"
EDU_udd_8385,"Rytmisk kirkemusik, master"
EDU_udd_8386,"Elite sangpædagogik, master"
EDU_udd_8387,"Sustainable Energy Systems, civilingeniør 2år"
EDU_udd_8388,"Sustainable Energy Technologies, civilingeniør 2år"
EDU_udd_8400,"Landbrugsvidenskab, bach."
EDU_udd_8401,Akademiuddannelse i ungdoms- og voksenundervisning
EDU_udd_8402,"Agrobiologi, bach."
EDU_udd_8403,"Mejeribrug, bach."
EDU_udd_8404,"Miljø- og fødevareøkonomi, bach."
EDU_udd_8405,"Fødevarer og ernæring, bach."
EDU_udd_8406,"Fødevarevidenskab, bach."
EDU_udd_8407,"Havebrugsvidenskab, bach."
EDU_udd_8408,Akademiuddannelse i socialpædagogik
EDU_udd_8409,"Landskabsarkitektur, bach."
EDU_udd_8410,"Veterinærmedicin (KU), bach."
EDU_udd_8411,"Skovbrugsvidenskab, bach."
EDU_udd_8412,"Husdyrvidenskab, bach."
EDU_udd_8413,"Fleksibelt forløb, akademiuddannelse"
EDU_udd_8415,"Veterinærmedicin, kand.2½år"
EDU_udd_8416,"Animal Science, kand.2år"
EDU_udd_8417,"Dyrevidenskab, bach."
EDU_udd_8418,"Animal Science, kand.2år"
EDU_udd_8420,"Naturressourcer, bach."
EDU_udd_8421,"Plante- og fødevarevidenskab, bach."
EDU_udd_8422,"Plant Science, kand.2år"
EDU_udd_8440,Speciallærer
EDU_udd_8441,Friluftsvejleder
EDU_udd_8442,Almen uddannelse i sløjd
EDU_udd_8443,Voksenunderviser
EDU_udd_8444,Voksenvejleder
EDU_udd_8445,"Praktiklærer til læreruddannelsen, diplomuddannelse"
EDU_udd_8446,"Praktikvejleder til socialrådgiveruddannelsen, diplomuddannelse"
EDU_udd_8447,"Praktikvejleder til pædadgoguddannelsen, diplomuddannelse"
EDU_udd_8448,Uddannelses- og erhvervsvejlederuddannelse
EDU_udd_8501,"Naturfagsdidaktik, diplomuddannelse"
EDU_udd_8502,Dansk andetsprog for voksne
EDU_udd_8503,"Pædagogik, diplomuddannelse"
EDU_udd_8504,"Pædagogisk arbejde, diplomuddannelse"
EDU_udd_8505,"Journalistisk arbejde, diplomuddannelse"
EDU_udd_8506,"Turistfører, diplomuddannelse"
EDU_udd_8507,"Materiel kultur, diplomuddannelse"
EDU_udd_8508,"Erhvervspædagogik, diplomuddannelse"
EDU_udd_8509,"ESG-styring og -rapportering, diplomuddannelse"
EDU_udd_8510,Den merkantile diplomuddannelse
EDU_udd_8511,"Globalisering og forandring, diplomuddannelse"
EDU_udd_8512,"Rusmiddelbehandling, diplomuddannelse"
EDU_udd_8513,"Power-to-X, diplomuddannelse"
EDU_udd_8517,"Særskilte moduler, diplomuddannelse"
EDU_udd_8518,"Vurdering, diplomuddannelse"
EDU_udd_8519,"Ledelse, diplomuddannelse"
EDU_udd_8520,"Journalistik for etniske grupper, diplomuddannelse"
EDU_udd_8521,"Journalistik, diplomuddannelse"
EDU_udd_8522,"Humanistisk-pædagogik, diplomuddannelse (DPU)"
EDU_udd_8523,Statsprøvet tolk
EDU_udd_8524,"Projektledelse, teknologisk diplomuddannelse"
EDU_udd_8525,"Kriminologi, diplomuddannelse"
EDU_udd_8526,"Sportsmanagement, diplomuddannelse"
EDU_udd_8551,"Grøn energiomstilling, diplomuddannelse"
EDU_udd_8552,Ernæringsfaglig diplomuddannelse
EDU_udd_8553,"Operations og supply chain management (TD), diplomuddannelse"
EDU_udd_8554,Grafisk åben udd. (GÅU)
EDU_udd_8555,Media management (GÅU)
EDU_udd_8556,"Parkvirksomhed, teknologisk diplomuddannelse"
EDU_udd_8557,"Vedligehold, teknologisk diplomuddannelse"
EDU_udd_8558,Teknologisk diplomuddannelse
EDU_udd_8559,"Bio- og procestekn. og kemi, teknologisk diplomuddannelse"
EDU_udd_8560,"Stærkstrømsteknologi, teknologisk diplomuddannelse"
EDU_udd_8561,"Automation, diplomuddannelse"
EDU_udd_8562,"Projektledelse i byggeriet, teknologisk diplomuddannelse"
EDU_udd_8563,"Sundhedsteknologi, ing.prof.bach."
EDU_udd_8564,"Maritim Drift og Bæredygtig Udvikling, diplomuddannelse"
EDU_udd_8584,"Intelligence og cyber studier, master"
EDU_udd_8585,"Matematik med henblik på undervisning på de gymnasiale uddannelser, master"
EDU_udd_8586,"Sundhedsøkonomi og ledelse, diplomuddannelse"
EDU_udd_8587,"Cybersikkerhed, master"
EDU_udd_8588,"Datadrevet organisationsudvikling, master"
EDU_udd_8589,"Intelligence and Cyber Studies, master"
EDU_udd_8599,"Fleksibelt forløb, diplomuddannelse"
EDU_udd_8600,"Offentlig forvaltning og administration, diplomuddannelse"
EDU_udd_8601,"Skat, diplomuddannelse"
EDU_udd_8602,"Inkasso, diplomuddannelse"
EDU_udd_8603,"Socialformidling, diplomuddannelse"
EDU_udd_8604,Akademiuddannelse til Statonom
EDU_udd_8620,"It-sikkerhed, diplomuddannelse"
EDU_udd_8621,"Teknologileder, diplomuddannelse"
EDU_udd_8622,"Ingeniørernes lederuddannelse, diplomuddannelse"
EDU_udd_8623,"Management and manufacturing, ing.prof.bach."
EDU_udd_8624,"IT (DIT), diplomuddannelse"
EDU_udd_8625,"Software (IT-Vest), diplomuddannelse"
EDU_udd_8626,"IT-diplomuddannelsen (IHK), diplomuddannelse"
EDU_udd_8627,"Humanøkologi (TD), diplomuddannelse"
EDU_udd_8628,"Webudvikling, diplomuddannelse"
EDU_udd_8629,"Softwareudvikling, diplomuddannelse"
EDU_udd_8630,"Konkurrenceidræt, diplomuddannelse"
EDU_udd_8631,"Matematik og pædagogik, diplomuddannelse"
EDU_udd_8632,Sundhedsfaglig diplomuddannelse
EDU_udd_8633,"Kræftsygepleje, specialsygeplejerske"
EDU_udd_8634,"Sygeplejerske, suppleringsuddannelse"
EDU_udd_8635,"Stråleterapi, specialsygeplejerske"
EDU_udd_8636,"Oral helse, diplomuddannelse"
EDU_udd_8637,"Psykiatri, diplomuddannelse"
EDU_udd_8638,"Familieterapi, diplomuddannelse"
EDU_udd_8639,"Ældrearbejde, diplomuddannelse"
EDU_udd_8640,"Psykiatrisk og børne-/ungdomspsykiatrisk sygepleje, specialsygeplejerske"
EDU_udd_8641,"Anæstesiologisk sygepleje, specialsygeplejerske"
EDU_udd_8642,"Intensiv sygepleje, specialsygeplejerske"
EDU_udd_8643,"Infektionshygiejne (Hygiejnesygeplejersker), specialsygeplejerske"
EDU_udd_8644,"Sundhedsplejerske, specialsygeplejerske"
EDU_udd_8645,"Borgernær sygepleje, specialsygeplejerske"
EDU_udd_8655,"Formidling af kunst og kultur, diplomuddannelse"
EDU_udd_8656,Den sociale diplomuddannelse
EDU_udd_8657,Tværfaglig diplomuddannelse
EDU_udd_8658,"Beskæftigelse, diplomuddannelse"
EDU_udd_8670,"Kirkemusik, diplomuddannelse"
EDU_udd_8671,"Music management, diplomuddannelse"
EDU_udd_8672,"Rytmisk musik og bevægelse, diplomuddannelse"
EDU_udd_8673,"Digital konceptudvikling, diplomuddannelse"
EDU_udd_8674,"Rytmisk korledelse, diplomuddannelse"
EDU_udd_8701,"Arbejdsliv, kand.2år"
EDU_udd_8702,"Chemical Biology, kand.2år"
EDU_udd_8703,"Media and Communication, kand.2år"
EDU_udd_8704,"Computer Science (RUC), kand.2år"
EDU_udd_8705,"Dansk (RUC), kand.2år"
EDU_udd_8706,"Filosofi og videnskabsteori, kand.2år"
EDU_udd_8707,"By og plan, kand.2år"
EDU_udd_8708,"Historie (RUC), kand.2år"
EDU_udd_8709,"Digital transformation, kand.2år"
EDU_udd_8710,"Journalistik (RUC), kand.2år"
EDU_udd_8711,"Kulturmødestudier, kand.2år"
EDU_udd_8712,"Mathematical Bioscience, kand.2år"
EDU_udd_8713,"Physics and Scientific Modelling, kand.2år"
EDU_udd_8714,"Molecular Health Science, kand.2år"
EDU_udd_8715,"Socialvidenskab (RUC), kand.2år"
EDU_udd_8716,"Socialpsykologi og læring, kand.2år"
EDU_udd_8717,"Tværvidenskabelige sundhedsstudier, kand.2år"
EDU_udd_8718,"Business Administration and Leadership, kand.2år"
EDU_udd_8719,"Global and Development Studies, kand.2år"
EDU_udd_8720,"International Politics and Governance, kand.2år"
EDU_udd_8721,"Kommunikation (RUC), kand.2år"
EDU_udd_8722,"Nordic Urban Planning Studies, kand.2år"
EDU_udd_8723,"Politik og forvaltning, kand.2år"
EDU_udd_8724,"Social Entrepreneurship and Management, kand.2år"
EDU_udd_8725,"Social intervention, kand.2år"
EDU_udd_8726,"Bæredygtig omstilling (Tek-Sam), kand.2år"
EDU_udd_8727,"Virksomhedsledelse, kand.2år"
EDU_udd_8728,"Environmental Science, kand.2år"
EDU_udd_8729,"Samfundsjura, kand.2år"
EDU_udd_8750,"Special- og socialpædagogik, master"
EDU_udd_8799,"Særskilte moduler, master"
EDU_udd_8800,"Læreprocesser (MLP), master"
EDU_udd_8801,"Voksnes læring og kompetenceudvikling, master"
EDU_udd_8802,"Sundhedspædagogik og sundhedsfremme, master"
EDU_udd_8803,"Pædagogisk IT, master"
EDU_udd_8804,"Professionsudvikling, master"
EDU_udd_8805,"Gymnasiepædagogik ledelse, master"
EDU_udd_8806,"Myndighed og medborgerskab, master"
EDU_udd_8807,"Specialpædagogik, master"
