code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
HEA_ICD10_DS57,HEA,ICD10,DS57,Knusningslæsion af albue og underarm,Knusningslæsion af albue og underarm,,,Crushing injury of forearm,Crushing injury of forearm,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS,block,21,21,2e-06,,
HEA_ICD10_DK02,HEA,ICD10,DK02,Huller i tænder,Huller i tænder,,,Dental caries,Dental caries,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK,block,147,100,1.1e-05,,
HEA_ICD10_DD812,HEA,ICD10,DD812,Svær kombineret immundefekt (SCID) med lavt eller normalt antal B-celler,Svær kombineret immundefekt (SCID) med lavt eller normalt antal B-celler,,,Severe combined immunodeficiency [SCID] with low or normal B-cell numbers,Severe combined immunodeficiency [SCID] with low or normal B-cell numbers,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD81,category,194,41,5e-06,,
HEA_ICD10_DK118,HEA,ICD10,DK118,Anden sygdom i spytkirtel,Anden sygdom i spytkirtel,,,Other diseases of salivary glands,Other diseases of salivary glands,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK11,category,740,502,5.6e-05,,
HEA_ICD10_DJ328,HEA,ICD10,DJ328,Anden form for kronisk bihulebetændelse,Anden form for kronisk bihulebetændelse,,,Other chronic sinusitis,Other chronic sinusitis,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DJ32,category,682,396,4.4e-05,,
HEA_ICD10_DN368A,HEA,ICD10,DN368A,Haemorrhagia urethrae,Haemorrhagia urethrae,,,Urethral haemorrhage,Other disorders of urethra,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN368,subcategory,330,258,2.9e-05,,
HEA_ICD10_DS39,HEA,ICD10,DS39,"Andre og ikke specificerede læsioner af abdomen, lænden og bækkenet","Andre og ikke specificerede læsioner af abdomen, lænden og bækkenet",,,"Other and unspecified injuries of abdomen, lower back and pelvis","Other and unspecified injuries of abdomen, lower back and pelvis",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS,block,716,693,7.7e-05,,
HEA_ICD10_DL246,HEA,ICD10,DL246,Toksisk dermatitis forårsaget af hudkontakt med fødeemne,Toksisk dermatitis forårsaget af hudkontakt med fødeemne,,,Irritant contact dermatitis due to food in contact with skin,Irritant contact dermatitis due to food in contact with skin,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL24,category,281,243,2.7e-05,,
HEA_ICD10_DD02,HEA,ICD10,DD02,Carcinoma in situ i mellemøre og åndedrætsorganer,Carcinoma in situ i mellemøre og åndedrætsorganer,,,Carcinoma in situ of middle ear and respiratory system,Carcinoma in situ of middle ear and respiratory system,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD,block,145,101,1.1e-05,,
HEA_ICD10_DD640,HEA,ICD10,DD640,Arvelig sideroblastær anæmi,Arvelig sideroblastær anæmi,,,Hereditary sideroblastic anaemia,Hereditary sideroblastic anaemia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD64,category,506,347,3.8e-05,,
HEA_ICD10_DT699,HEA,ICD10,DT699,Virkning af nedsat temperatur UNS,Virkning af nedsat temperatur UNS,,,"Effect of reduced temperature, unspecified","Effect of reduced temperature, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT69,category,166,140,1.6e-05,,
HEA_ICD10_DO244C,HEA,ICD10,DO244C,Barselsperiode med gestationel diabetes,Barselsperiode med gestationel diabetes,,,Puerperium with gestational diabetes,Diabetes mellitus in pregnancy,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO244,subcategory,230,172,1.9e-05,,
HEA_ICD10_DO831,HEA,ICD10,DO831,Enkeltfødsel m. an. form for fremhjælp. v. underkropspræs.,Enkeltfødsel m. an. form for fremhjælp. v. underkropspræs.,,,Other assisted breech delivery,Other assisted breech delivery,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DO83,category,209,209,2.3e-05,,
HEA_ICD10_DR73,HEA,ICD10,DR73,Forhøjet blodsukker,Forhøjet blodsukker,,,Elevated blood glucose level,Elevated blood glucose level,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DR,block,66,66,7e-06,,
HEA_ICD10_DA985B,HEA,ICD10,DA985B,Hantavirus-sygdom,Hantavirus-sygdom,,,Hantavirus disease,"Other viral haemorrhagic fevers, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DA985,subcategory,168,96,1.1e-05,,
HEA_ICD10_DT831,HEA,ICD10,DT831,Mekanisk komplikation til andet utensilie eller implantat i urinvejene,Mekanisk komplikation til andet utensilie eller implantat i urinvejene,,,Mechanical complication of other urinary devices and implants,Mechanical complication of other urinary devices and implants,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT83,category,734,517,5.7e-05,,
HEA_ICD10_DN490,HEA,ICD10,DN490,Vesiculitis seminalis,Vesiculitis seminalis,,,Inflammatory disorders of seminal vesicle,Inflammatory disorders of seminal vesicle,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN49,category,282,223,2.5e-05,,
HEA_ICD10_DS368E,HEA,ICD10,DS368E,Læsion af mave-tarm-kanalen UNS,Læsion af mave-tarm-kanalen UNS,,,Lesion of alimentary canal NOS,Injury of intra-abdominal organs,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS368,subcategory,243,213,2.4e-05,,
HEA_ICD10_DL738F,HEA,ICD10,DL738F,Eosinofil pustuløs folliculitis (Ofuji),Eosinofil pustuløs folliculitis (Ofuji),,,Eosinophilic pustular folliculitis (Ofuji),Other follicular disorders,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL738,subcategory,223,86,1e-05,,
HEA_ICD10_DT224,HEA,ICD10,DT224,Ætsning UNS på overekstremitet,Ætsning UNS på overekstremitet,,,"Corrosion of unspecified degree of shoulder and upper limb, except wrist and hand","Corrosion of unspecified degree of shoulder and upper limb, except wrist and hand",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT22,category,442,334,3.7e-05,,
HEA_ICD10_DT904B,HEA,ICD10,DT904B,Følgetilstand efter læsion af øje,Følgetilstand efter læsion af øje,,,Sequela of eye injury,Sequelae of injuries of head,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT904,subcategory,201,151,1.7e-05,,
HEA_ICD10_DF422,HEA,ICD10,DF422,Blandet obsessiv-kompulsiv tilstand,Blandet obsessiv-kompulsiv tilstand,,,Mixed obsessional thoughts and acts,Mixed obsessional thoughts and acts,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF42,category,98102,5115,0.000567,,
HEA_ICD10_DD222A,HEA,ICD10,DD222A,Nævus på øre,Nævus på øre,,,Nevus of ear,Melanocytic naevi,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DD222,subcategory,213,142,1.6e-05,,
HEA_ICD10_DS443,HEA,ICD10,DS443,Læsion af nervus axillaris,Læsion af nervus axillaris,,,Injury of axillary nerve,Injury of axillary nerve,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS44,category,259,207,2.3e-05,,
HEA_ICD10_DN896B,HEA,ICD10,DN896B,Snæver vaginalåbning,Snæver vaginalåbning,,,Narrow vaginal introitus,Other noninflammatory disorders of vagina,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN896,subcategory,119,72,8e-06,,
HEA_ICD10_DZ258,HEA,ICD10,DZ258,Kontakt mhp. vaccination mod anden viral sygdom,Kontakt mhp. vaccination mod anden viral sygdom,,,Need for immunization against other specified single viral diseases,Need for immunization against other specified single viral diseases,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ25,category,894,677,7.5e-05,,
HEA_ICD10_DL250,HEA,ICD10,DL250,Kontaktdermatitis UNS forårsaget af kosmetik,Kontaktdermatitis UNS forårsaget af kosmetik,,,Unspecified contact dermatitis due to cosmetics,Unspecified contact dermatitis due to cosmetics,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DL25,category,224,190,2.1e-05,,
HEA_ICD10_DS459,HEA,ICD10,DS459,Læsion af blodkar i skulderregion eller overarm UNS,Læsion af blodkar i skulderregion eller overarm UNS,,,Injury of unspecified blood vessel at shoulder and upper arm level,Injury of unspecified blood vessel at shoulder and upper arm level,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS45,category,184,169,1.9e-05,,
HEA_ICD10_DM459B,HEA,ICD10,DM459B,Spondylitis rheumatica,Spondylitis rheumatica,,,Spondylitis rheumatica,Ankylosing spondylitis,who-icd10-parent,copy-of-da,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM459,subcategory,161,109,1.2e-05,,
HEA_ICD10_DJ099,HEA,ICD10,DJ099,"Influenza med påvist influenzavirus, visse typer, u. spec.","Influenza med påvist influenzavirus, visse typer, u. spec.",,,"Influenza with proven influenzavirus, certain types, unspecified",Influenza due to identified zoonotic or pandemic influenza virus,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DJ09,category,134,129,1.4e-05,,
HEA_ICD10_DG079,HEA,ICD10,DG079,Intrakraniel eller intraspinal absces eller granulom ved sygdom klassificeret andetsteds,Intrakraniel eller intraspinal absces eller granulom ved sygdom klassificeret andetsteds,,,Intracranial or intraspinal abscess or granuloma due to disease classified elsewhere,Intracranial and intraspinal abscess and granuloma in diseases classified elsewhere,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DG07,category,198,122,1.4e-05,,
HEA_ICD10_DM12,HEA,ICD10,DM12,Andre artropatier,Andre artropatier,,,Other specific arthropathies,Other specific arthropathies,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM,block,106,49,5e-06,,
HEA_ICD10_DN729F,HEA,ICD10,DN729F,Endometritis cervicis uteri,Endometritis cervicis uteri,,,Endometritis cervicis uteri,Inflammatory disease of cervix uteri,who-icd10-parent,copy-of-da,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN729,subcategory,108,82,9e-06,,
HEA_ICD10_DM251,HEA,ICD10,DM251,Ledfistel,Ledfistel,,,Fistula of joint,Fistula of joint,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM25,category,230,153,1.7e-05,,
HEA_ICD10_DZ865,HEA,ICD10,DZ865,Anamnese med psykisk eller adfærdsmæssig forstyrrelse,Anamnese med psykisk eller adfærdsmæssig forstyrrelse,,,Personal history of other mental and behavioural disorders,Personal history of other mental and behavioural disorders,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ86,category,346,193,2.1e-05,,
HEA_ICD10_DM152,HEA,ICD10,DM152,Bouchards knuder ved artrose,Bouchards knuder ved artrose,,,Bouchard nodes (with arthropathy),Bouchard nodes (with arthropathy),who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DM15,category,117,103,1.1e-05,,
HEA_ICD10_DT719A,HEA,ICD10,DT719A,Asfyksi forårsaget af strangulation ved hængning,Asfyksi forårsaget af strangulation ved hængning,,,Asphyxia due to hanging strangulation,Asphyxiation,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT719,subcategory,429,306,3.4e-05,,
HEA_ICD10_DH650B,HEA,ICD10,DH650B,Otitis media secretorica acuta,Otitis media secretorica acuta,,,Acute secretory otitis media,Nonsuppurative otitis media,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH650,subcategory,196,181,2e-05,,
HEA_ICD10_DK673,HEA,ICD10,DK673,Tuberkuløs peritonitis,Tuberkuløs peritonitis,,,Tuberculous peritonitis A18.3,Tuberculous peritonitis A18.3,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK67,category,117,95,1.1e-05,,
HEA_ICD10_DS49,HEA,ICD10,DS49,Andre og ikke specificerede læsioner af skulderregion og overarm,Andre og ikke specificerede læsioner af skulderregion og overarm,,,Other and unspecified injuries of shoulder and upper arm,Other and unspecified injuries of shoulder and upper arm,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS,block,735,719,8e-05,,
HEA_ICD10_DC091,HEA,ICD10,DC091,Kræft i ganebuen,Kræft i ganebuen,,,Tonsillar pillar (anterior)(posterior),Tonsillar pillar (anterior)(posterior),who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC09,category,212,107,1.2e-05,,
HEA_ICD10_DT904,HEA,ICD10,DT904,Følgetilstand efter læsion af øje eller øjenhule,Følgetilstand efter læsion af øje eller øjenhule,,,Sequelae of injury of eye and orbit,Sequelae of injury of eye and orbit,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT90,category,312,216,2.4e-05,,
HEA_ICD10_DN998A,HEA,ICD10,DN998A,Vaginaltopsruptur efter hysterektomi,Vaginaltopsruptur efter hysterektomi,,,Vaginal vault rupture following hysterectomy,"Postprocedural disorders of genitourinary system, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN998,subcategory,288,161,1.8e-05,,
HEA_ICD10_DN998A2,HEA,ICD10,DN998A2,"Vaginaltopsruptur efter hysterektomi, fuldvægsdefekt","Vaginaltopsruptur efter hysterektomi, fuldvægsdefekt",,,"Vaginal vault rupture following hysterectomy, full-thickness defect","Postprocedural disorders of genitourinary system, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN998,subcategory,197,114,1.3e-05,,
HEA_ICD10_DN778,HEA,ICD10,DN778,Vulvovaginalt ulcus eller inflammation ved anden sygdom klassificeret andetsteds,Vulvovaginalt ulcus eller inflammation ved anden sygdom klassificeret andetsteds,,,Vulvovaginal ulceration and inflammation in other diseases classified elsewhere,Vulvovaginal ulceration and inflammation in other diseases classified elsewhere,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN77,category,168,114,1.3e-05,,
HEA_ICD10_DS37,HEA,ICD10,DS37,Læsion af bækkenorganer,Læsion af bækkenorganer,,,Injury of urinary and pelvic organs,Injury of urinary and pelvic organs,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS,block,166,150,1.7e-05,,
HEA_ICD10_DQ040A,HEA,ICD10,DQ040A,Agenesia corporis callosi,Agenesia corporis callosi,,,Agenesis of corpus callosum,Other congenital malformations of brain,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ040,subcategory,286,108,1.2e-05,,
HEA_ICD10_DN895A,HEA,ICD10,DN895A,Adhærencer i vagina,Adhærencer i vagina,,,Adhesions in vagina,Other noninflammatory disorders of vagina,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN895,subcategory,145,80,9e-06,,
HEA_ICD10_DI444,HEA,ICD10,DI444,Venstresidigt anteriort fascikelblok,Venstresidigt anteriort fascikelblok,,,Left anterior fascicular block,Left anterior fascicular block,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI44,category,125,86,1e-05,,
HEA_ICD10_DT57,HEA,ICD10,DT57,Forgiftning med andre uorganiske substanser,Forgiftning med andre uorganiske substanser,,,Toxic effect of other inorganic substances,Toxic effect of other inorganic substances,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT,block,146,133,1.5e-05,,
HEA_ICD10_DF315,HEA,ICD10,DF315,Bipolar affektiv sindslidelse i svær depressiv episode med psykotiske symptomer,Bipolar affektiv sindslidelse i svær depressiv episode med psykotiske symptomer,,,"Bipolar affective disorder, current episode severe depression with psychotic symptoms","Bipolar affective disorder, current episode severe depression with psychotic symptoms",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF31,category,4655,371,4.1e-05,,
HEA_ICD10_DC75,HEA,ICD10,DC75,Kræft i andre endokrine kirtler og lignende strukturer,Kræft i andre endokrine kirtler og lignende strukturer,,,Malignant neoplasm of other endocrine glands and related structures,Malignant neoplasm of other endocrine glands and related structures,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC,block,340,110,1.2e-05,,
HEA_ICD10_DZ082D,HEA,ICD10,DZ082D,Kontrolundersøgelse efter kemoterapi af kræft i tyktarm,Kontrolundersøgelse efter kemoterapi af kræft i tyktarm,,,Follow-up examination after chemotherapy for colon cancer,Follow-up examination after treatment for malignant neoplasms,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ082,subcategory,975,127,1.4e-05,,
HEA_ICD10_DZ901B,HEA,ICD10,DZ901B,Mastectomia bilateralis facta,Mastectomia bilateralis facta,,,Bilateral mastectomy performed,"Acquired absence of organs, not elsewhere classified",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ901,subcategory,532,195,2.2e-05,,
HEA_ICD10_DZ89,HEA,ICD10,DZ89,Erhvervet mangel af ekstremitet,Erhvervet mangel af ekstremitet,,,Acquired absence of limb,Acquired absence of limb,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ,block,121,77,9e-06,,
HEA_ICD10_Y8509,HEA,ICD10,Y8509,"Levendef. trill.,firl.,etc.øvr.dødfødte (født på sgh)","Levendef. trill.,firl.,etc.øvr.dødfødte (født på sgh)",,,"Living, stillborn (born on sgh)",,,translated,none|icd8_raw,medium,danish,,icd8_code,5,5,1e-06,,
HEA_ICD10_DS128B,HEA,ICD10,DS128B,Fraktur af larynx,Fraktur af larynx,,,Fracture of larynx,Fracture of neck,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS128,subcategory,391,178,2e-05,,
HEA_ICD10_DF50,HEA,ICD10,DF50,Spiseforstyrrelser,Spiseforstyrrelser,,,Eating disorders,Eating disorders,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF,block,132,77,9e-06,,
HEA_ICD10_01921,HEA,ICD10,01921,"Tuberculosis,sequelae, organorum genitalium","Tuberculosis,sequelae, organorum genitalium",,,"Tuberculosis, sequelae, of genital organs",,,translated,none|icd8_raw,medium,danish,,icd8_code,113,111,1.2e-05,,
HEA_ICD10_00199,HEA,ICD10,00199,Febris typhoidea,Febris typhoidea,,,Febris typhoidea,,,copy-of-da,none|icd8_raw,medium,danish,,icd8_code,240,198,2.2e-05,,
HEA_ICD10_DK132N,HEA,ICD10,DK132N,Hyperplasia epithelialis focalis (FEH),Hyperplasia epithelialis focalis (FEH),,,Focal epithelial hyperplasia,Other diseases of lip and oral mucosa,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DK132,subcategory,102,64,7e-06,,
HEA_ICD10_DI472FA,HEA,ICD10,DI472FA,Langt QT-syndrom forårsaget af lægemiddel,Langt QT-syndrom forårsaget af lægemiddel,,,Long QT syndrome caused by medication,Paroxysmal tachycardia,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI472,subcategory,254,186,2.1e-05,,
HEA_ICD10_DE740J,HEA,ICD10,DE740J,Glykogenose type I,Glykogenose type I,,,Glycogen storage disease type I,Other disorders of carbohydrate metabolism,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE740,subcategory,571,37,4e-06,,
HEA_ICD10_DE702A,HEA,ICD10,DE702A,Alkaptonuri,Alkaptonuri,,,Alkaptonuria,Disorders of aromatic amino-acid metabolism,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DE702,subcategory,267,51,6e-06,,
HEA_ICD10_DA692A,HEA,ICD10,DA692A,Kronisk atrofisk akrodermatit,Kronisk atrofisk akrodermatit,,,Chronic atrophic acrodermatitis,Other spirochaetal infections,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DA692,subcategory,299,222,2.5e-05,,
HEA_ICD10_DH215B,HEA,ICD10,DH215B,Iridodialysis,Iridodialysis,,,Other adhesions and disruptions of iris and ciliary body,Other disorders of iris and ciliary body,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DH215,subcategory,118,87,1e-05,,
HEA_ICD10_DQ655,HEA,ICD10,DQ655,Medfødt subluksation i hofte UNS,Medfødt subluksation i hofte UNS,,,"Congenital subluxation of hip, unspecified","Congenital subluxation of hip, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ65,category,278,180,2e-05,,
HEA_ICD10_DQ148,HEA,ICD10,DQ148,Anden medfødt misdannelse i bageste del af øje,Anden medfødt misdannelse i bageste del af øje,,,Other congenital malformations of posterior segment of eye,Other congenital malformations of posterior segment of eye,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ14,category,212,130,1.4e-05,,
HEA_ICD10_DQ410B,HEA,ICD10,DQ410B,Atresi af duodenum,Atresi af duodenum,,,Duodenal atresia,"Congenital absence, atresia and stenosis of small intestine",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ410,subcategory,253,55,6e-06,,
HEA_ICD10_DI781A,HEA,ICD10,DI781A,Naevus araneus,Naevus araneus,,,Spider naevus,Diseases of capillaries,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI781,subcategory,605,471,5.2e-05,,
HEA_ICD10_DF481,HEA,ICD10,DF481,Depersonalisations-derealisations syndrom,Depersonalisations-derealisations syndrom,,,Depersonalization-derealization syndrome,Depersonalization-derealization syndrome,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF48,category,191,42,5e-06,,
HEA_ICD10_DZ113B,HEA,ICD10,DZ113B,Screening for syfilis,Screening for syfilis,,,Screening examination for syphilis,Special screening examination for infectious and parasitic diseases,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ113,subcategory,254,191,2.1e-05,,
HEA_ICD10_DC933,HEA,ICD10,DC933,Juvenil myelomonocytær leukæmi,Juvenil myelomonocytær leukæmi,,,Juvenile myelomonocytic leukaemia,Juvenile myelomonocytic leukaemia,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DC93,category,184,11,1e-06,,
HEA_ICD10_DN370,HEA,ICD10,DN370,Uretritis ved sygdom klassificeret andetsteds,Uretritis ved sygdom klassificeret andetsteds,,,Urethritis in diseases classified elsewhere,Urethritis in diseases classified elsewhere,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DN37,category,83,69,8e-06,,
HEA_ICD10_DZ031ER,HEA,ICD10,DZ031ER,Observation pga. mistanke om recidiv af kræft i leveren,Observation pga. mistanke om recidiv af kræft i leveren,,,Observation due to suspicion of liver cancer recurrence,"Medical observation and evaluation for suspected diseases and conditions, ruled out",who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ031,subcategory,233,126,1.4e-05,,
HEA_ICD10_DS449,HEA,ICD10,DS449,Læsion af nerve i skulderregion eller overarm UNS,Læsion af nerve i skulderregion eller overarm UNS,,,Injury of unspecified nerve at shoulder and upper arm level,Injury of unspecified nerve at shoulder and upper arm level,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DS44,category,846,661,7.3e-05,,
HEA_ICD10_DJ370B,HEA,ICD10,DJ370B,Kataralsk laryngitis,Kataralsk laryngitis,,,Catarrhal laryngitis,Chronic laryngitis and laryngotracheitis,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DJ370,subcategory,472,430,4.8e-05,,
HEA_ICD10_DA402,HEA,ICD10,DA402,Sepsis forårsaget af Streptococcus D og Enterococcus,Sepsis forårsaget af Streptococcus D og Enterococcus,,,"Sepsis due to streptococcus, group D and enterococcus","Sepsis due to streptococcus, group D and enterococcus",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DA40,category,313,228,2.5e-05,,
HEA_ICD10_DI511,HEA,ICD10,DI511,Ruptur af chordae tendineae IKA,Ruptur af chordae tendineae IKA,,,"Rupture of chordae tendineae, not elsewhere classified","Rupture of chordae tendineae, not elsewhere classified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DI51,category,162,123,1.4e-05,,
HEA_ICD10_DQ268B,HEA,ICD10,DQ268B,Scimitar syndrom,Scimitar syndrom,,,Scimitar syndrome,Congenital malformations of great veins,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DQ268,subcategory,231,19,2e-06,,
HEA_ICD10_DA512,HEA,ICD10,DA512,Primær syfilis med anden lokalisation,Primær syfilis med anden lokalisation,,,Primary syphilis of other sites,Primary syphilis of other sites,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DA51,category,166,76,8e-06,,
HEA_ICD10_DZ45,HEA,ICD10,DZ45,Tilpasning og kontrol af implanteret protese,Tilpasning og kontrol af implanteret protese,,,Adjustment and management of implanted device,Adjustment and management of implanted device,who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ,block,172,128,1.4e-05,,
HEA_ICD10_DF949,HEA,ICD10,DF949,Social funktionsforstyrrelse UNS,Social funktionsforstyrrelse UNS,,,"Childhood disorder of social functioning, unspecified","Childhood disorder of social functioning, unspecified",who-icd10,who-icd10,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF94,category,1529,427,4.7e-05,,
HEA_ICD10_DT649,HEA,ICD10,DT649,Skadelig virkning af andet mykotoksin i madvarer,Skadelig virkning af andet mykotoksin i madvarer,,,Adverse effect of other mycotoxin in food,Toxic effect of aflatoxin and other mycotoxin food contaminants,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT64,category,246,231,2.6e-05,,
HEA_ICD10_DF0234,HEA,ICD10,DF0234,Demens ved Parkinsons sygdom med blandede symptomer,Demens ved Parkinsons sygdom med blandede symptomer,,,Dementia in Parkinson's disease with mixed symptoms,Dementia in other diseases classified elsewhere,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DF023,subcategory,521,114,1.3e-05,,
HEA_ICD10_DZ081A,HEA,ICD10,DZ081A,Kontrolundersøgelse efter strålebehandling af kræft i centralnervesystemet,Kontrolundersøgelse efter strålebehandling af kræft i centralnervesystemet,,,Follow-up examination after radiation treatment for cancer in the central nervous system,Follow-up examination after treatment for malignant neoplasms,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DZ081,subcategory,141,109,1.2e-05,,
HEA_ICD10_DT233B,HEA,ICD10,DT233B,3° forbrænding på hånd,3° forbrænding på hånd,,,Third-degree burn on hand,Burn and corrosion of wrist and hand,who-icd10-parent,translated,CSV:HEA_ICD10,medium,danish,HEA_ICD10_DT233,subcategory,370,200,2.2e-05,,
