code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level
SOC_ger7_1328000,SOC,ger7,1328000,"Tyveri fra bil, båd mv. (via 1328)","Tyveri fra bil, båd mv. (via 1328)",,,Theft from vehicles such as cars and boats (via 1328),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1328,detail
SOC_ger7_2610122,SOC,ger7,2610122,"Overhaling, ved fodgængerfelt (klip)","Overhaling, ved fodgængerfelt (klip)",,,"Overtaking, by pedestrian crossing (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1120521,SOC,ger7,1120521,Andet seksuelt forhold ved vold eller trussel om vold,Andet seksuelt forhold ved vold eller trussel om vold,,,Other sexual relation through vold or trussel om vold,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1120,detail
SOC_ger7_1410736,SOC,ger7,1410736,Uberettiget udøvelse af offentlig myndighed,Uberettiget udøvelse af offentlig myndighed,,,Unauthorised exercise of public authority,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_3810506,SOC,ger7,3810506,"Ordensbekendtgørelsen, skærpende omstændighed (grov forstyrrelse af ro og orden)","Ordensbekendtgørelsen, skærpende omstændighed (grov forstyrrelse af ro og orden)",,,"Public Order Regulation, aggravating circumstance (aggravated forstyrrelse of ro and orden)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1210507,SOC,ger7,1210507,Trussel mod polititjenestemand,Trussel mod polititjenestemand,,,Trussel against polititjenestemand,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1210,detail
SOC_ger7_2610046,SOC,ger7,2610046,"Traktor/motorredskab, kørsel uden førerret","Traktor/motorredskab, kørsel uden førerret",,,"Traktor/motorredskab, driving without driving licence",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1120510,SOC,ger7,1120510,Samleje med ulovlig tvang,Samleje med ulovlig tvang,,,Samleje with ulovlig tvang,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1120,detail
SOC_ger7_3610720,SOC,ger7,3610720,EF's markedsforordninger,EF's markedsforordninger,,,EC market regulations,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3610,detail
SOC_ger7_3835709,SOC,ger7,3835709,"Køre-hviletid, arbejdsgiver, bekendtgørelse om nationale bestemmelser","Køre-hviletid, arbejdsgiver, bekendtgørelse om nationale bestemmelser",,,"Driving and rest time, arbejdsgiver, regulation om nationale bestemmelser",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_3835716,SOC,ger7,3835716,"Køre-hviletid, arbejdsgiver","Køre-hviletid, arbejdsgiver",,,"Driving and rest time, arbejdsgiver",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_1140565,SOC,ger7,1140565,"Samleje med prostitueret under 18 år, kunde","Samleje med prostitueret under 18 år, kunde",,,"Samleje with prostitueret under 18 years, kunde",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1140,detail
SOC_ger7_2410008,SOC,ger7,2410008,"Stor knallert, ej lovlig, 60-63 km/t","Stor knallert, ej lovlig, 60-63 km/t",,,"Stor moped, not lovlig, 60-63 km/t",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2410,detail
SOC_ger7_1283805,SOC,ger7,1283805,Uagtsom betydelig legemsbeskadigelse,Uagtsom betydelig legemsbeskadigelse,,,Negligent significant bodily harm,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1283,detail
SOC_ger7_1286530,SOC,ger7,1286530,Undladt at hjælpe en person i livsfare,Undladt at hjælpe en person i livsfare,,,Undladt at helpe en person i livsfare,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1286,detail
SOC_ger7_1110505,SOC,ger7,1110505,"Blodskam, børn under 15 år","Blodskam, børn under 15 år",,,"Incest, children under 15 years",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1110,detail
SOC_ger7_1336528,SOC,ger7,1336528,Tyveri fra udhængsskab,Tyveri fra udhængsskab,,,Theft from glass display case,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_3830503,SOC,ger7,3830503,Slagtning og aflivning af dyr - bekendtgørelse,Slagtning og aflivning af dyr - bekendtgørelse,,,Slagtning and aflivning of animals - regulation,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3830,detail
SOC_ger7_3830519,SOC,ger7,3830519,"Dyretransport, transportegnethed, transportør (klip)","Dyretransport, transportegnethed, transportør (klip)",,,"Animal transport, transport suitability, carrier (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3830,detail
SOC_ger7_1336544,SOC,ger7,1336544,Tyveri af afgrøde (korn o.l.),Tyveri af afgrøde (korn o.l.),,,Theft of crop (grain o.l.),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_2610032,SOC,ger7,2610032,"Køreuddannelse, overtrædelse af regler om  (kørekortbekendtgørelsen)","Køreuddannelse, overtrædelse af regler om  (kørekortbekendtgørelsen)",,,"Driver training, violation of rules om (driving licenceregulationn)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_2610014,SOC,ger7,2610014,"Forpligtelser ved færdselsuheld § 9, stk. 2, nr. 1 (undlader at yde hjælp)","Forpligtelser ved færdselsuheld § 9, stk. 2, nr. 1 (undlader at yde hjælp)",,," by traffic accident § 9, stk. 2, nr. 1 (undlader at yde help)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_2610041,SOC,ger7,2610041,"Cyklister, særlige regler for","Cyklister, særlige regler for",,,"Cyklister, particularlye regler for",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1308510,SOC,ger7,1308510,Dokumentfalsk ved anvendelse af eurochecks,Dokumentfalsk ved anvendelse af eurochecks,,,Document forgery by use of eurocheques,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1308,detail
SOC_ger7_1145520,SOC,ger7,1145520,Samleje med institutionsanbragt/frihedsberøvet,Samleje med institutionsanbragt/frihedsberøvet,,,Samleje with person placed in institution/deprived of liberty,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1145,detail
SOC_ger7_1398583,SOC,ger7,1398583,"Betalingsmiddel/-kort, uberettiget anvendelse, videregivelse","Betalingsmiddel/-kort, uberettiget anvendelse, videregivelse",,,"Betalingsmiddel/-kort, unauthorised use, disclosure",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1398,detail
SOC_ger7_1390705,SOC,ger7,1390705,Hærværk med hensyn til EDB-materiale,Hærværk med hensyn til EDB-materiale,,,Vandalism with hensyn to EDB-materiale,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1390,detail
SOC_ger7_2610022,SOC,ger7,2610022,"Lille knallert, kørsel uden at have erhvervet kørekort","Lille knallert, kørsel uden at have erhvervet kørekort",,,"Lille knallert, driving without at have erdutyet drivekort",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_3810778,SOC,ger7,3810778,Lov om hvidvaskning af penge,Lov om hvidvaskning af penge,,,Act on hvidvaskning of penge,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1410,SOC,ger7,1410,Forbr. mod off. myndighed mv.,Forbr. mod off. myndighed mv.,,,Crime against public authority etc.,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_141,subgroup
SOC_ger7_1485315,SOC,ger7,1485315,Ulovlig aflytning,Ulovlig aflytning,,,Unlawful wiretapping,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1485,detail
SOC_ger7_3850520,SOC,ger7,3850520,Andre love vedrørende offentlige forsyninger,Andre love vedrørende offentlige forsyninger,,,Other laws regarding offentlige utilities,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3850,detail
SOC_ger7_3835305,SOC,ger7,3835305,Arbejderbeskyttelseslovgivningen,Arbejderbeskyttelseslovgivningen,,,Occupational safety legislation,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_1336560,SOC,ger7,1336560,Tyveri i lufthavne,Tyveri i lufthavne,,,Theft i lufthavne,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1292515,SOC,ger7,1292515,Offentlig trussel om voldshandling,Offentlig trussel om voldshandling,,,Offentlig trussel om violenceshandling,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1292,detail
SOC_ger7_1445725,SOC,ger7,1445725,Forstyrrelse af transportmidler,Forstyrrelse af transportmidler,,, of transportmidler,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1445,detail
SOC_ger7_1180,SOC,ger7,1180,Utugt mv.,Utugt mv.,,,Ungrouped hunting etc.,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_118,subgroup
SOC_ger7_2610005,SOC,ger7,2610005,Udrykningskørsel,Udrykningskørsel,,,Udrykningsdriving,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1336536,SOC,ger7,1336536,Tyveri fra kaserne,Tyveri fra kaserne,,,Theft from kaserne,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_1342000,SOC,ger7,1342000,Tyv./brugstyv. af knallert (via 1342),Tyv./brugstyv. af knallert (via 1342),,,Theft/theft of a firearm (via 1342),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1342,detail
SOC_ger7_1316537,SOC,ger7,1316537,Indbrud i optikerforretning,Indbrud i optikerforretning,,,Burglary i optikerforretning,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1324715,SOC,ger7,1324715,Indbrud i campingvogn,Indbrud i campingvogn,,,Burglary i campingvogn,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1324,detail
SOC_ger7_1110516,SOC,ger7,1110516,Samleje med plejebarn/stedbarn mv.,Samleje med plejebarn/stedbarn mv.,,,Samleje with foster child/stepchild etc.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1110,detail
SOC_ger7_1316240,SOC,ger7,1316240,Indbrud i kaserne (våben/ammunition),Indbrud i kaserne (våben/ammunition),,,Burglary i kaserne (weapons/ammunition),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1339710,SOC,ger7,1339710,Brugstyveri af uregistreret motorcykel/scooter,Brugstyveri af uregistreret motorcykel/scooter,,,Joyriding / unauthorised use of uregistreret motorcykel/scooter,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1339,detail
SOC_ger7_1176010,SOC,ger7,1176010,Blufærdighedskrænkelse ved beluring,Blufærdighedskrænkelse ved beluring,,,Indecent exposure by beluring,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1176,detail
SOC_ger7_2210080,SOC,ger7,2210080,"FUH. Knallertkører, promillekørsel uden personskade","FUH. Knallertkører, promillekørsel uden personskade",,,"Traffic accident Knallertdriver, promilledriving without personskade",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2210,detail
SOC_ger7_1450540,SOC,ger7,1450540,"Betleri, meddelt advarsel (påbud)","Betleri, meddelt advarsel (påbud)",,,"Begging, warning issued (directive)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1450,detail
SOC_ger7_2220042,SOC,ger7,2220042,"Spiritus, knallertkører med promille under 0,81","Spiritus, knallertkører med promille under 0,81",,,"Alcohol, knallertdriver with promille under 0,81",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_2610179,SOC,ger7,2610179,"Sikkerhedsudstyr, ikke fyldt 14 (klip)","Sikkerhedsudstyr, ikke fyldt 14 (klip)",,,"Sikkerhedsudstyr, ikke fyldt 14 (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1316330,SOC,ger7,1316330,Indbrud i beboerklubber,Indbrud i beboerklubber,,,Burglary i beboerklubber,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1398545,SOC,ger7,1398545,Ulovligt forbrug af forudbetalt vederlag,Ulovligt forbrug af forudbetalt vederlag,,,Ulovligt forbrug of forudbetalt vederlag,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1398,detail
SOC_ger7_1336405,SOC,ger7,1336405,"Tyveri, tricktyveri på gadeplan","Tyveri, tricktyveri på gadeplan",,,"Theft, tricktyveri on gadeplan",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1336,detail
SOC_ger7_2610033,SOC,ger7,2610033,Cykel- og motorløb,Cykel- og motorløb,,,Cykel- and motor race,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1292525,SOC,ger7,1292525,Trusler og lignende mod vidner og deres nærmeste,Trusler og lignende mod vidner og deres nærmeste,,,Trusler and lignende against vidner and deres nearest,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1292,detail
SOC_ger7_3830711,SOC,ger7,3830711,"Hundeloven, pålæg efter","Hundeloven, pålæg efter",,,"Hundeloven, order efter",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3830,detail
SOC_ger7_3810512,SOC,ger7,3810512,"Ordensbekendtgørelsen, zoneforbud (meddelt forbud)","Ordensbekendtgørelsen, zoneforbud (meddelt forbud)",,,"Public Order Regulation, zoneforbud (meddelt prohibition)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1485,SOC,ger7,1485,Freds- og ærekrænkelser,Freds- og ærekrænkelser,,,Peace and honor violations,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_148,subgroup
SOC_ger7_2610064,SOC,ger7,2610064,"Kørekort, inddragelse pga. manglende kørefærdigheder","Kørekort, inddragelse pga. manglende kørefærdigheder",,,"Driving licence, withdrawal due to lack of driving skills",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_3820515,SOC,ger7,3820515,Lejeloven,Lejeloven,,,Rent Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3820,detail
SOC_ger7_3835530,SOC,ger7,3835530,Tilsyn med skibe,Tilsyn med skibe,,,Tilsyn with skibe,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_1110521,SOC,ger7,1110521,Andet seksuelt forhold med plejebarn/stedbarn mv.,Andet seksuelt forhold med plejebarn/stedbarn mv.,,,Other sexual relation with foster child/stepchild etc.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1110,detail
SOC_ger7_1410766,SOC,ger7,1410766,Krænkelse af gravfreden,Krænkelse af gravfreden,,,Violation of gravfreden,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_3830530,SOC,ger7,3830530,"Dyretransport, drikkevand/foder, chauffør/ledsager (klip)","Dyretransport, drikkevand/foder, chauffør/ledsager (klip)",,,"Animal transport, drikkevand/foder, driver/attendant (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3830,detail
SOC_ger7_1324315,SOC,ger7,1324315,Indbrud i skib/båd (lystbåde),Indbrud i skib/båd (lystbåde),,,Burglary i skib/boat (lystboate),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1324,detail
SOC_ger7_1145515,SOC,ger7,1145515,Andet seksuelt forhold ved udnyttelse af hjælpeløs tilstand,Andet seksuelt forhold ved udnyttelse af hjælpeløs tilstand,,,Other sexual relation through udnyttelse of helpless state,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1145,detail
SOC_ger7_2110025,SOC,ger7,2110025,FUH. Betydelig materiel skade uden personskade,FUH. Betydelig materiel skade uden personskade,,,Traffic accident Betydelig materiel damage without personskade,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2110,detail
SOC_ger7_2220053,SOC,ger7,2220053,"Cyklist mv., spirituspåvirket","Cyklist mv., spirituspåvirket",,,"Cyklist etc., under the influence of alcohol",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_12,SOC,ger7,12,Voldsforbrydelser (Violent offenses),,,,Voldsforbrydelser (Violent offenses),,,translated,none|generated,medium,danish,,major_group
SOC_ger7_1316105,SOC,ger7,1316105,Indbrud i kommune-/sygesikringskontor,Indbrud i kommune-/sygesikringskontor,,,Burglary i kommune-/sygesikringskontor,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1220505,SOC,ger7,1220505,Ledelse og fremkaldelse af opløb,Ledelse og fremkaldelse af opløb,,,Ledelse and fremkaldelse of gathering,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1220,detail
SOC_ger7_1485305,SOC,ger7,1485305,Brud på brevhemmeligheden,Brud på brevhemmeligheden,,,Brud on brevhemmeligheden,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1485,detail
SOC_ger7_1286537,SOC,ger7,1286537,Undladt at hjælpe/flugt fra færdselsuheld,Undladt at hjælpe/flugt fra færdselsuheld,,,Undladt at helpe/flugt from traffic accident,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1286,detail
SOC_ger7_1110535,SOC,ger7,1110535,"Blodskam i øvrigt, anden kønslig omgang","Blodskam i øvrigt, anden kønslig omgang",,,"Incest, other, anden sexual contact",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1110,detail
SOC_ger7_3855,SOC,ger7,3855,"Love vedr. spil, bev., næring","Love vedr. spil, bev., næring",,,"Laws regarding games, betting, trade",,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_385,subgroup
SOC_ger7_3840,SOC,ger7,3840,Selskabs- og firmalovgiv. mv.,Selskabs- og firmalovgiv. mv.,,,Corporate and business law etc.,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_384,subgroup
SOC_ger7_2610118,SOC,ger7,2610118,"Overhaling, øget hastighed (klip)","Overhaling, øget hastighed (klip)",,,"Overtaking, increased speed (penalty points)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2610,detail
SOC_ger7_1120516,SOC,ger7,1120516,Tilsnigelse til samleje,Tilsnigelse til samleje,,,Deception to samleje,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1120,detail
SOC_ger7_3840550,SOC,ger7,3840550,Konkurrenceloven,Konkurrenceloven,,,Competition Act,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3840,detail
SOC_ger7_1398566,SOC,ger7,1398566,"Piratkopiering, særligt skærpende omstændigheder","Piratkopiering, særligt skærpende omstændigheder",,,"Piratkopiering, particularlyt aggravating circumstances",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1398,detail
SOC_ger7_1316805,SOC,ger7,1316805,Pengeskabstyveri ved skærebrænder,Pengeskabstyveri ved skærebrænder,,,Safe theft by cutting torch,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1390515,SOC,ger7,1390515,Groft uagtsomt hærværk,Groft uagtsomt hærværk,,,Grave negligent vandalism,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1390,detail
SOC_ger7_1398515,SOC,ger7,1398515,Ulovlig selvtægt,Ulovlig selvtægt,,,Unlawful self-help,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1398,detail
SOC_ger7_3825725,SOC,ger7,3825725,By- og landzoneloven,By- og landzoneloven,,,By- and landzoneloven,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3825,detail
SOC_ger7_1430,SOC,ger7,1430,Forbr. vedr. penge og bevism.,Forbr. vedr. penge og bevism.,,,Crimes concerning money and evidence,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_143,subgroup
SOC_ger7_1415565,SOC,ger7,1415565,Pligtforsømmelse i offentligt hverv,Pligtforsømmelse i offentligt hverv,,,Dereliction of duty i public duty,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1415,detail
SOC_ger7_3835309,SOC,ger7,3835309,"Udstationering af lønmodtagere m.v., lov om (Udgået)","Udstationering af lønmodtagere m.v., lov om (Udgået)",,,"Udstationering of employees etc., lov om (Discontinued)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3835,detail
SOC_ger7_1316305,SOC,ger7,1316305,Indbrud i bankiers/vekselerer o.l.,Indbrud i bankiers/vekselerer o.l.,,,Burglary in bankiers/vekselerer o.l.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1316,detail
SOC_ger7_1415570,SOC,ger7,1415570,Skødesløshed i offentligt hverv,Skødesløshed i offentligt hverv,,,Negligence i public duty,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1415,detail
SOC_ger7_2110010,SOC,ger7,2110010,FUH. Ringe materiel skade med personskade,FUH. Ringe materiel skade med personskade,,,Traffic accident Ringe materiel damage with personskade,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2110,detail
SOC_ger7_1110000,SOC,ger7,1110000,Blodskam mv. (via 1110),Blodskam mv. (via 1110),,,Bloodstains etc. (via 1110),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1110,detail
SOC_ger7_3810755,SOC,ger7,3810755,Bekendtgørelse om radio- og fjernsynsafgift,Bekendtgørelse om radio- og fjernsynsafgift,,,Regulation on radio and television fees,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1210,SOC,ger7,1210,Vold o.l. mod off. myndighed,Vold o.l. mod off. myndighed,,,Violence etc. against public authority,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_121,subgroup
SOC_ger7_1110515,SOC,ger7,1110515,Samleje med plejebarn/stedbarn mv.,Samleje med plejebarn/stedbarn mv.,,,Samleje with foster child/stepchild etc.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1110,detail
SOC_ger7_3810224,SOC,ger7,3810224,"Udlændingeloven, overtrædelse af meddelt indrejseforbud","Udlændingeloven, overtrædelse af meddelt indrejseforbud",,,"Aliens Act, violation of meddelt indrejseforbud",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1450000,SOC,ger7,1450000,Ulovligt erhverv mv. (via 1450),Ulovligt erhverv mv. (via 1450),,,Illicit trade etc. (via 1450),,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1450,detail
SOC_ger7_1250505,SOC,ger7,1250505,Psykisk vold,Psykisk vold,,,Psykisk violence,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1250,detail
SOC_ger7_3830520,SOC,ger7,3830520,"Dyretransport, areal/belægning, chauffør/ledsager (klip)","Dyretransport, areal/belægning, chauffør/ledsager (klip)",,,"Animal transport, area/floor covering, driver/attendant",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3830,detail
SOC_ger7_1110530,SOC,ger7,1110530,"Blodskam, anden kønslig omgang mellem søskende","Blodskam, anden kønslig omgang mellem søskende",,,"Incest, anden sexual contact between siblings",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1110,detail
SOC_ger7_3810514,SOC,ger7,3810514,"Ordensbekendtgørelsen, zoneforbud (overtrædelse af forbud)","Ordensbekendtgørelsen, zoneforbud (overtrædelse af forbud)",,,"Public Order Regulation, zoneforbud (violation of prohibition)",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3810,detail
SOC_ger7_1328705,SOC,ger7,1328705,Tyveri fra motorcykel/scooter,Tyveri fra motorcykel/scooter,,,Theft from motorcykel/scooter,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1328,detail
SOC_ger7_38,SOC,ger7,38,Særlovsovertrædelser (Special law violations),Særlovsovertrædelser,,,Special law violations,,,translated,none|generated,medium,danish,,major_group
SOC_ger7_3855705,SOC,ger7,3855705,Handel med brugte genstande,Handel med brugte genstande,,,Handel with brugte genstande,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3855,detail
SOC_ger7_2220046,SOC,ger7,2220046,"Knallertkører, medicin mv.","Knallertkører, medicin mv.",,,"Knallertdriver, medicin etc.",,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_1410375,SOC,ger7,1410375,Uberettiget deltagelse i folketingsvalg,Uberettiget deltagelse i folketingsvalg,,,Unlawful participation in parliamentary election,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1410,detail
SOC_ger7_2220060,SOC,ger7,2220060,Uoplyst spiritus- og promillekørsel,Uoplyst spiritus- og promillekørsel,,,Uoplyst spiritus- and promilledriving,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_2220,detail
SOC_ger7_1485310,SOC,ger7,1485310,Uberettiget adgang til andres gemmer,Uberettiget adgang til andres gemmer,,,Unauthorised adgang to andres gemmer,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1485,detail
SOC_ger7_3610510,SOC,ger7,3610510,Toldloven - skærpende omstændigheder,Toldloven - skærpende omstændigheder,,,Toldloven - aggravating circumstances,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_3610,detail
SOC_ger7_1430725,SOC,ger7,1430725,Falsk stempel/mærke mv.,Falsk stempel/mærke mv.,,,False stempel/mark etc.,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1430,detail
SOC_ger7_1455520,SOC,ger7,1455520,Vanrøgt,Vanrøgt,,,Neglect,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1455,detail
SOC_ger7_1180547,SOC,ger7,1180547,Medvirken til pornografisk optræden af person under 18 år,Medvirken til pornografisk optræden af person under 18 år,,,Complicity to pornographic performance of person under 18 years,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1180,detail
SOC_ger7_1145,SOC,ger7,1145,Seksualforbrydelse i øvrigt,Seksualforbrydelse i øvrigt,,,Sexual offenses other than specified,,,translated,CSV:SOC_ger7,medium,danish,SOC_ger7_114,subgroup
SOC_ger7_1160510,SOC,ger7,1160510,Homoseksuel sædelighedsforbrydelse i øvrigt,Homoseksuel sædelighedsforbrydelse i øvrigt,,,Homoseksuel sexual offence otherwise,,,translated,CSV:SOC_ger7_hierarchical,medium,danish,SOC_ger7_1160,detail
