code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people,program_group,is_primary_code
EDU_disced_50303035,EDU,disced,50303035,"Kunstnerisk, MVU (compound: 50303035)","Tonemester, film og tv, MVU",,,"Sound engineer (tonemester), film and TV, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503030,program,206,133,1.5e-05,,
EDU_disced_70306015,EDU,disced,70306015,"Kunstnerisk, LVU (compound: 70306015)","Konservering - restaurering, grafisk, LVU",,,"Conservation-restoration, graphic, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703060,program,31,18,2e-06,,
EDU_disced_70356035,EDU,disced,70356035,"Naturvidenskab, LVU (compound: 70356035)","Medialogi, LVU",,,"Medialogy, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703560,program,753,648,7.2e-05,,
EDU_disced_30404010,EDU,disced,30404010,"Teknologiområdet, strøm og elektronik mv. (TBT) (compound: 30404010)",Frontline pc-supporter,,,Frontline PC supporter,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304040,program,76,48,5e-06,,
EDU_disced_80306555,EDU,disced,80306555,"Kunstnerisk, Ph.d. (compound: 80306555)","Musikuddannelser i øvrigt, Ph.d.",,,"Other music programmes, Ph.d.",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_803065,program,338,180,2e-05,,
EDU_disced_60392010,EDU,disced,60392010,"Samfundsvidenskab, BACH (compound: 60392010)","Antropologi, BACH",,,"Anthropology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603920,program,1764,1708,0.000189,,
EDU_disced_50381010,EDU,disced,50381010,"Samfundsfaglig, Økonomisk-Merkantil, MVU (compound: 50381010)","Samfundsfaglig, Økonomisk-Merkantil uden nærmere angivelse, MVU",,,"Social science, economic-mercantile, not further specified, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_503810,program,5676,5360,0.000594,,
EDU_disced_60394010,EDU,disced,60394010,"Samfundsvidenskab, BACH (compound: 60394010)","Psykologi, BACH",,,"Psychology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603940,program,7739,7186,0.000796,,
EDU_disced_70257110,EDU,disced,70257110,"Humanistisk og teologisk, LVU (compound: 70257110)","Oldtidssprog, LVU",,,"Ancient languages, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702571,program,199,128,1.4e-05,,
EDU_disced_30401010,EDU,disced,30401010,"Teknologiområdet, strøm og elektronik mv. (TBT) (compound: 30401010)",Strøm og elektronik uden nærmere angivelse,,,"Electricity and electronics, not further specified",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304010,program,92,54,6e-06,,
EDU_disced_70304010,EDU,disced,70304010,"Kunstnerisk, LVU (compound: 70304010)","Danseruddannelser, LVU",,,"Dance programmes, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703040,program,80,48,5e-06,,
EDU_disced_70352510,EDU,disced,70352510,"Naturvidenskab, LVU (compound: 70352510)","Nanoscience og nanobioscience, LVU",,,"Nanoscience and nanobioscience, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703525,program,499,455,5e-05,,
EDU_disced_30254010,EDU,disced,30254010,Jordbrug og natur (FJO) (compound: 30254010),Jordbrug og natur i øvrigt,,,Other agriculture and nature,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302540,program,2404,2377,0.000263,,
EDU_disced_60592515,EDU,disced,60592515,"Teknisk videnskab, BACH (compound: 60592515)","Byudvikling og byplanlægning mv., BACH",,,"Urban development and town planning etc., BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_605925,program,46,18,2e-06,,
EDU_disced_70256515,EDU,disced,70256515,"Humanistisk og teologisk, LVU (compound: 70256515)","Nederlandsk, LVU",,,"Dutch, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702565,program,36,26,3e-06,,
EDU_disced_20303010,EDU,disced,20303010,Internationale gymnasiale uddannelser (compound: 20303010),Dansk-Tysk studentereksamen,,,Danish-German upper secondary leaving examination,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_203030,program,273,134,1.5e-05,,
EDU_disced_60256330,EDU,disced,60256330,"Humanistisk og teologisk, BACH (compound: 60256330)","Tibetologi, BACH",,,"Tibetology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602563,program,80,59,7e-06,,
EDU_disced_30451010,EDU,disced,30451010,"Teknologiområdet, grafisk teknik og medieproduktion (TBT) (compound: 30451010)",Grafisk teknik og medieproduktion uden nærmere angivelse,,,"Graphic technology and media production, not further specified",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_304510,program,136,120,1.3e-05,,
EDU_disced_70307010,EDU,disced,70307010,"Kunstnerisk, LVU (compound: 70307010)","Scenekunst, LVU",,,"Performing arts, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703070,program,46,24,3e-06,,
EDU_disced_70255520,EDU,disced,70255520,"Humanistisk og teologisk, LVU (compound: 70255520)","Hebraisk, LVU",,,"Hebrew, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702555,program,43,35,4e-06,,
EDU_disced_20304010,EDU,disced,20304010,Internationale gymnasiale uddannelser (compound: 20304010),Dansk-Fransk Bacalaurétte,,,Danish-French Baccalauréat,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_203040,program,833,273,3e-05,,
EDU_disced_70255725,EDU,disced,70255725,"Humanistisk og teologisk, LVU (compound: 70255725)","Rumænsk, LVU",,,"Romanian, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702557,program,15,13,1e-06,,
EDU_disced_60395010,EDU,disced,60395010,"Samfundsvidenskab, BACH (compound: 60395010)","Økonomi, BACH",,,"Economics, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603950,program,4737,4718,0.000523,,
EDU_disced_60255530,EDU,disced,60255530,"Humanistisk og teologisk, BACH (compound: 60255530)","Tyrkisk, BACH",,,"Turkish, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602555,program,50,34,4e-06,,
EDU_disced_60393010,EDU,disced,60393010,"Samfundsvidenskab, BACH (compound: 60393010)","Jura, BACH",,,"Law, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603930,program,13321,13305,0.001474,,
EDU_disced_70256210,EDU,disced,70256210,"Humanistisk og teologisk, LVU (compound: 70256210)","Indien og Sydasienstudier, LVU",,,"India and South Asia studies, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702562,program,28,16,2e-06,,
EDU_disced_60255520,EDU,disced,60255520,"Humanistisk og teologisk, BACH (compound: 60255520)","Hebraisk, BACH",,,"Hebrew, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602555,program,59,43,5e-06,,
EDU_disced_60303510,EDU,disced,60303510,"Kunstnerisk, BACH (compound: 60303510)","Teaterteknik, BACH",,,"Theatre technology, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603035,program,91,64,7e-06,,
EDU_disced_50585015,EDU,disced,50585015,"Teknisk, MVU (compound: 50585015)","Teknisk, tekstil- og beklædning, MVU",,,"Technical, textiles and clothing, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_505850,program,136,61,7e-06,,
EDU_disced_80306530,EDU,disced,80306530,"Kunstnerisk, Ph.d. (compound: 80306530)","Komponist og dirigent, Ph.d.",,,"Composer and conductor, Ph.d.",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_803065,program,164,124,1.4e-05,,
EDU_disced_60306530,EDU,disced,60306530,"Kunstnerisk, BACH (compound: 60306530)","Komponist og dirigent, BACH",,,"Composer and conductor, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603065,program,73,40,4e-06,,
EDU_disced_60257525,EDU,disced,60257525,"Humanistisk og teologisk, BACH (compound: 60257525)","Ungarsk, BACH",,,"Hungarian, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602575,program,38,24,3e-06,,
EDU_disced_70355510,EDU,disced,70355510,"Naturvidenskab, LVU (compound: 70355510)","Statistik, LVU",,,"Statistics, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703555,program,473,472,5.2e-05,,
EDU_disced_70256215,EDU,disced,70256215,"Humanistisk og teologisk, LVU (compound: 70256215)","Indonesisk, LVU",,,"Indonesian, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702562,program,6,2,0.0,,
EDU_disced_60354710,EDU,disced,60354710,"Naturvidenskab, BACH (compound: 60354710)","Kemi, BACH",,,"Chemistry, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603547,program,951,950,0.000105,,
EDU_disced_30902010,EDU,disced,30902010,Andre erhvervsfaglige uddannelser (compound: 30902010),Forsvaret,,,The Danish Defence,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_309020,program,22,11,1e-06,,
EDU_disced_60304010,EDU,disced,60304010,"Kunstnerisk, BACH (compound: 60304010)","Dans, BACH",,,"Dance, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603040,program,102,60,7e-06,,
EDU_disced_60255725,EDU,disced,60255725,"Humanistisk og teologisk, BACH (compound: 60255725)","Rumænsk, BACH",,,"Romanian, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602557,program,3,2,0.0,,
EDU_disced_30601025,EDU,disced,30601025,Teknik- og industriuddannelser i øvrigt (TBT) (compound: 30601025),Teknik- og industriuddannelser i øvrigt,,,Other technical and industrial programmes,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_306010,program,813,810,9e-05,,
EDU_disced_60354510,EDU,disced,60354510,"Naturvidenskab, BACH (compound: 60354510)","Idræt, BACH",,,"Sports science, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603545,program,3828,3820,0.000423,,
EDU_disced_70256220,EDU,disced,70256220,"Humanistisk og teologisk, LVU (compound: 70256220)","Thai, LVU",,,"Thai, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702562,program,35,30,3e-06,,
EDU_disced_60256520,EDU,disced,60256520,"Humanistisk og teologisk, BACH (compound: 60256520)","Tysk, BACH",,,"German, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_602565,program,534,530,5.9e-05,,
EDU_disced_70306030,EDU,disced,70306030,"Kunstnerisk, LVU (compound: 70306030)","Konservering - restaurering, monumental, LVU",,,"Conservation-restoration, monumental, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703060,program,2,2,0.0,,
EDU_disced_70255530,EDU,disced,70255530,"Humanistisk og teologisk, LVU (compound: 70255530)","Tyrkisk, LVU",,,"Turkish, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702555,program,11,4,0.0,,
EDU_disced_70256330,EDU,disced,70256330,"Humanistisk og teologisk, LVU (compound: 70256330)","Tibetologi, LVU",,,"Tibetology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702563,program,23,16,2e-06,,
EDU_disced_70359510,EDU,disced,70359510,"Naturvidenskab, LVU (compound: 70359510)","Bioinformatik, LVU",,,"Bioinformatics, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703595,program,348,347,3.8e-05,,
EDU_disced_20306010,EDU,disced,20306010,Internationale gymnasiale uddannelser (compound: 20306010),European Baccalaureate,,,European Baccalaureate,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_203060,program,1177,365,4e-05,,
EDU_disced_10201012,EDU,disced,10201012,Grundskole 7.-9. klasse (compound: 10201012),9. klasse,,,9th grade [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_102010,program,3736868,3678550,0.407429,,
EDU_disced_90992010,EDU,disced,90992010,Uoplyst mv. (compound: 90992010),Afbrudt,,,Discontinued,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_909920,program,3235524,1975704,0.218825,,
EDU_disced_30911111,EDU,disced,30911111,Grundforløb (compound: 30911111),Grundforløb,,,Foundation course,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_309111,program,501316,434499,0.048124,,
EDU_disced_10201011,EDU,disced,10201011,Grundskole 7.-9. klasse (compound: 10201011),8.klasse,,,8th grade,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_102010,program,3669444,3632401,0.402318,,
EDU_disced_20102011,EDU,disced,20102011,Alment gymnasiale uddannelser (compound: 20102011),"HF 2-årig, 1. år",,,"HF two-year, 1st year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201020,program,317098,311144,0.034462,,
EDU_disced_20203012,EDU,disced,20203012,Erhvervsrettede gymnasiale uddannelser (compound: 20203012),"Hhx 3-årig, 2. år",,,"HHX three-year, 2nd year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_202030,program,337430,336332,0.037252,,
EDU_disced_20203013,EDU,disced,20203013,Erhvervsrettede gymnasiale uddannelser (compound: 20203013),"Hhx 3-årig, 3. år",,,"HHX three-year, 3rd year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_202030,program,328073,327994,0.036328,,
EDU_disced_20101011,EDU,disced,20101011,Alment gymnasiale uddannelser (compound: 20101011),"Gymnasiet uden linieopdeling, 1.g.",,,"Gymnasium (general upper secondary) without streaming, year 1",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201010,program,514604,512242,0.056735,,
EDU_disced_20101012,EDU,disced,20101012,Alment gymnasiale uddannelser (compound: 20101012),"Gymnasiet uden linieopdeling, 2.g.",,,"Gymnasium (general upper secondary) without streaming, year 2",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201010,program,466617,465439,0.051551,,
EDU_disced_20101013,EDU,disced,20101013,Alment gymnasiale uddannelser (compound: 20101013),"Gymnasiet uden linieopdeling, 3.g.",,,"Gymnasium (general upper secondary) without streaming, year 3",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201010,program,522122,522066,0.057823,,
EDU_disced_20101021,EDU,disced,20101021,Alment gymnasiale uddannelser (compound: 20101021),"Matematisk gymnasium, 1.g.",,,"Mathematics-stream gymnasium, year 1",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201010,program,369643,364597,0.040382,,
EDU_disced_20101022,EDU,disced,20101022,Alment gymnasiale uddannelser (compound: 20101022),"Matematisk gymnasium, 2.g.",,,"Mathematics-stream gymnasium, year 2",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201010,program,354620,349608,0.038722,,
EDU_disced_20101023,EDU,disced,20101023,Alment gymnasiale uddannelser (compound: 20101023),"Matematisk gymnasium, 3.g.",,,"Mathematics-stream gymnasium, year 3",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201010,program,665357,382265,0.042339,,
EDU_disced_90994010,EDU,disced,90994010,Uoplyst mv. (compound: 90994010),Igang,,,In progress,,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_909940,program,1173697,1173691,0.129996,,
EDU_disced_20101031,EDU,disced,20101031,Alment gymnasiale uddannelser (compound: 20101031),Sproglig gymnasium 1.g.,,,"Language-stream gymnasium, year 1",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201010,program,233951,231634,0.025655,,
EDU_disced_20101032,EDU,disced,20101032,Alment gymnasiale uddannelser (compound: 20101032),Sproglig gymnasium 2.g.,,,"Language-stream gymnasium, year 2",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201010,program,224316,222317,0.024623,,
EDU_disced_20101033,EDU,disced,20101033,Alment gymnasiale uddannelser (compound: 20101033),Sproglig gymnasium 3.g.,,,"Language-stream gymnasium, year 3",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201010,program,431134,255423,0.02829,,
EDU_disced_20102012,EDU,disced,20102012,Alment gymnasiale uddannelser (compound: 20102012),"HF 2-årig, 2. år",,,"HF two-year, 2nd year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201020,program,279808,275915,0.03056,,
EDU_disced_30251528,EDU,disced,30251528,Jordbrug og natur (FJO) (compound: 30251528),Havecentergartner,,,Garden-centre gardener [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302515,program,108,108,1.2e-05,,
EDU_disced_20204011,EDU,disced,20204011,Erhvervsrettede gymnasiale uddannelser (compound: 20204011),"Htx, 1. år",,,"HTX, 1st year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_202040,program,112325,112116,0.012418,,
EDU_disced_20204012,EDU,disced,20204012,Erhvervsrettede gymnasiale uddannelser (compound: 20204012),"Htx, 2. år",,,"HTX, 2nd year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_202040,program,101294,101138,0.011202,,
EDU_disced_20204013,EDU,disced,20204013,Erhvervsrettede gymnasiale uddannelser (compound: 20204013),"Htx, 3. år",,,"HTX, 3rd year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_202040,program,93697,93671,0.010375,,
EDU_disced_70305015,EDU,disced,70305015,"Kunstnerisk, LVU (compound: 70305015)","Designer, digitale medier, kommunikation, LVU",,,"Designer, digital media, communication, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703050,program,920,833,9.2e-05,,
EDU_disced_20103011,EDU,disced,20103011,Alment gymnasiale uddannelser (compound: 20103011),Studenterkursus uden linieopdeling 1. år,,,"Studenterkursus without streaming, 1st year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201030,program,6082,5945,0.000658,,
EDU_disced_20103012,EDU,disced,20103012,Alment gymnasiale uddannelser (compound: 20103012),Studenterkursus uden linieopdeling 2. år,,,"Studenterkursus without streaming, 2nd year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201030,program,4868,4861,0.000538,,
EDU_disced_10201010,EDU,disced,10201010,Grundskole 7.-9. klasse (compound: 10201010),7. klasse,,,7th grade [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_102010,program,2326362,2318567,0.2568,,
EDU_disced_10101012,EDU,disced,10101012,Grundskole til og med 6. klasse (compound: 10101012),2. klasse,,,2nd grade [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_101010,program,1107148,1099056,0.121729,,
EDU_disced_20302021,EDU,disced,20302021,Internationale gymnasiale uddannelser (compound: 20302021),"International Baccalaureate, 1. år",,,"International Baccalaureate, 1st year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_203020,program,11667,11408,0.001264,,
EDU_disced_20302022,EDU,disced,20302022,Internationale gymnasiale uddannelser (compound: 20302022),"International Baccalaureate, 2. år",,,"International Baccalaureate, 2nd year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_203020,program,10565,9352,0.001036,,
EDU_disced_10101016,EDU,disced,10101016,Grundskole til og med 6. klasse (compound: 10101016),6. klasse,,,6th grade [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_101010,program,1151515,1144203,0.12673,,
EDU_disced_10101015,EDU,disced,10101015,Grundskole til og med 6. klasse (compound: 10101015),5. klasse,,,5th Grade [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_101010,program,1138829,1132222,0.125403,,
EDU_disced_10101014,EDU,disced,10101014,Grundskole til og med 6. klasse (compound: 10101014),4. klasse,,,4th grade [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_101010,program,1126709,1120621,0.124118,,
EDU_disced_10101013,EDU,disced,10101013,Grundskole til og med 6. klasse (compound: 10101013),3. klasse,,,3rd grade [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_101010,program,1115187,1108516,0.122777,,
EDU_disced_20103032,EDU,disced,20103032,Alment gymnasiale uddannelser (compound: 20103032),Sproglig studenterkursus 2. år,,,"Language-stream studenterkursus, 2nd year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201030,program,11470,11448,0.001268,,
EDU_disced_40258010,EDU,disced,40258010,"Humanistisk og teologisk, KVU (compound: 40258010)","1 erhverssprog, korrespondent, KVU",,,"One business language, correspondent, KVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_402580,program,21163,14730,0.001631,,
EDU_disced_20103022,EDU,disced,20103022,Alment gymnasiale uddannelser (compound: 20103022),Matematisk studenterkursus 2. år,,,"Mathematics-stream studenterkursus, 2nd year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201030,program,11748,11716,0.001298,,
EDU_disced_20103031,EDU,disced,20103031,Alment gymnasiale uddannelser (compound: 20103031),Sproglig studenterkursus 1. år,,,"Language-stream studenterkursus, 1st year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201030,program,10734,10124,0.001121,,
EDU_disced_60305020,EDU,disced,60305020,"Kunstnerisk, BACH (compound: 60305020)","Designer, grafisk design, BACH",,,"Designer, graphic design, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603050,program,1789,1787,0.000198,,
EDU_disced_20103021,EDU,disced,20103021,Alment gymnasiale uddannelser (compound: 20103021),Matematisk studenterkursus 1. år,,,"Mathematics-stream studenterkursus, 1st year",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_201030,program,11537,10663,0.001181,,
EDU_disced_60305045,EDU,disced,60305045,"Kunstnerisk, BACH (compound: 60305045)","Designer, møbel, rum, indretning, BACH",,,"Designer, furniture, space, interior design, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603050,program,2148,2144,0.000237,,
EDU_disced_60306015,EDU,disced,60306015,"Kunstnerisk, BACH (compound: 60306015)","Konservering - restaurering, grafisk, BACH",,,"Conservation-restoration, graphic, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603060,program,71,71,8e-06,,
EDU_disced_60305040,EDU,disced,60305040,"Kunstnerisk, BACH (compound: 60305040)","Designer, mode, tekstil, beklædning, BACH",,,"Designer, fashion, textiles, clothing, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603050,program,2591,2447,0.000271,,
EDU_disced_60305035,EDU,disced,60305035,"Kunstnerisk, BACH (compound: 60305035)","Designer, keramik og glas, BACH",,,"Designer, ceramics and glass, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603050,program,1102,1100,0.000122,,
EDU_disced_70305045,EDU,disced,70305045,"Kunstnerisk, LVU (compound: 70305045)","Designer, møbel, rum, indretning, LVU",,,"Designer, furniture, space, interior design, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703050,program,429,429,4.8e-05,,
EDU_disced_30251527,EDU,disced,30251527,Jordbrug og natur (FJO) (compound: 30251527),Planteskolegartner,,,Plant-nursery gardener [completed qualification],,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_302515,program,209,209,2.3e-05,,
EDU_disced_70252625,EDU,disced,70252625,"Humanistisk og teologisk, LVU (compound: 70252625)","Musikvidenskab, LVU",,,"Musicology, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702526,program,552,551,6.1e-05,,
EDU_disced_60306020,EDU,disced,60306020,"Kunstnerisk, BACH (compound: 60306020)","Konservering - restaurering, kulturhistorisk, BACH",,,"Conservation-restoration, cultural history, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603060,program,102,102,1.1e-05,,
EDU_disced_60305015,EDU,disced,60305015,"Kunstnerisk, BACH (compound: 60305015)","Designer, digitale medier, kommunikation, BACH",,,"Designer, digital media, communication, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603050,program,378,378,4.2e-05,,
EDU_disced_70305020,EDU,disced,70305020,"Kunstnerisk, LVU (compound: 70305020)","Designer, grafisk design, LVU",,,"Designer, graphic design, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703050,program,289,289,3.2e-05,,
EDU_disced_70305030,EDU,disced,70305030,"Kunstnerisk, LVU (compound: 70305030)","Designer, industriel design, LVU",,,"Designer, industrial design, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703050,program,637,608,6.7e-05,,
EDU_disced_60305030,EDU,disced,60305030,"Kunstnerisk, BACH (compound: 60305030)","Designer, industriel design, BACH",,,"Designer, industrial design, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603050,program,343,262,2.9e-05,,
EDU_disced_70256025,EDU,disced,70256025,"Humanistisk og teologisk, LVU (compound: 70256025)","Russisk, LVU",,,"Russian, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702560,program,372,344,3.8e-05,,
EDU_disced_70256030,EDU,disced,70256030,"Humanistisk og teologisk, LVU (compound: 70256030)","Serbokroatisk, LVU",,,"Serbo-Croatian, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702560,program,86,82,9e-06,,
EDU_disced_10101010,EDU,disced,10101010,Grundskole til og med 6. klasse (compound: 10101010),0. klasse,,,Grade 0 (kindergarten class),,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_101010,program,1110754,1082006,0.119841,,
EDU_disced_50802016,EDU,disced,50802016,"Jordbrug, natur og miljø, MVU (compound: 50802016)","Jordbrugsbiologi, MVU",,,"Agricultural biology, MVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_508020,program,491,348,3.9e-05,,
EDU_disced_60306025,EDU,disced,60306025,"Kunstnerisk, BACH (compound: 60306025)","Konservering - restaurering, kunst, BACH",,,"Conservation-restoration, art, BACH",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_603060,program,83,83,9e-06,,
EDU_disced_70305040,EDU,disced,70305040,"Kunstnerisk, LVU (compound: 70305040)","Designer, mode, tekstil, beklædning, LVU",,,"Designer, fashion, textiles, clothing, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703050,program,438,386,4.3e-05,,
EDU_disced_70306550,EDU,disced,70306550,"Kunstnerisk, LVU (compound: 70306550)","Musikteori, LVU",,,"Music theory, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703065,program,9,9,1e-06,,
EDU_disced_70353510,EDU,disced,70353510,"Naturvidenskab, LVU (compound: 70353510)","Geodæsi og geoinformatik, LVU",,,"Geodesy and geoinformatics, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_703535,program,444,347,3.8e-05,,
EDU_disced_70257020,EDU,disced,70257020,"Humanistisk og teologisk, LVU (compound: 70257020)","Latin, LVU",,,"Latin, LVU",,,fable-5-edu,crosswalk_edu_disced,medium,danish,EDU_disced_702570,program,360,333,3.7e-05,,
