code,prefix,database,value,description,description_da,description_da_alt,description_da_full,description_en,description_en_official,description_en_official_source,description_en_source,source,confidence,language,parent_code,hierarchy_level,n_occurrences,n_people,pct_people
HEA_atc_G04BX14,HEA,atc,G04BX14,"andre urologika, dapoxetin","andre urologika, dapoxetin",,,"Other urological agents, dapoxetine","Other urologicals, dapoxetine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G04BX,chemical_substance,1236,682,7.6e-05
HEA_atc_D11AX21,HEA,atc,D11AX21,"andre dermatologiske midler, brimonidin","andre dermatologiske midler, brimonidin",,,"Other dermatological agents, brimonidine","Other dermatologicals, brimonidine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D11AX,chemical_substance,15953,8723,0.000966
HEA_atc_N06AX26,HEA,atc,N06AX26,"andre antidepressiva, vortioxetin","andre antidepressiva, vortioxetin",,,"Other antidepressants, vortioxetine","Other antidepressants, vortioxetine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N06AX,chemical_substance,423052,37311,0.004132
HEA_atc_A10BK02,HEA,atc,A10BK02,"natrium-glucose co-transporter 2 (SGLT2) inhibitorer, canagliflozin","natrium-glucose co-transporter 2 (SGLT2) inhibitorer, canagliflozin",,,"Sodium-glucose co-transporter 2 (SGLT2) inhibitors, canagliflozin","Sodium-glucose co-transporter 2 (SGLT2) inhibitors, canagliflozin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BK,chemical_substance,51566,3056,0.000338
HEA_atc_R03AK10,HEA,atc,R03AK10,"adrenergika kombinationer med corticosteroider/andre midler, excl. antikolinergika, vilanterol og fluticasonfuroat","adrenergika kombinationer med corticosteroider/andre midler, excl. antikolinergika, vilanterol og fluticasonfuroat",,,"Adrenergic combinations with corticosteroids/other agents, excluding anticholinergics, vilanterol and fluticasone furoate","Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics, vilanterol and fluticasone furoate",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03AK,chemical_substance,455889,38521,0.004267
HEA_atc_J07BK02,HEA,atc,J07BK02,"varicella zoster vacciner, zoster virus, levende attenueret","varicella zoster vacciner, zoster virus, levende attenueret",,,"Varicella zoster vaccines, zoster virus, live attenuated","Varicella zoster vaccines, zoster, live attenuated",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J07BK,chemical_substance,4455,4348,0.000482
HEA_atc_R03AL03,HEA,atc,R03AL03,"adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, vilanterol og umeclidiniumbromid","adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, vilanterol og umeclidiniumbromid",,,"adrenergics in combination with anticholinergics including triple-drug combinations with corticosteroids, vilanterol and umeclidinium bromide","Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids, vilanterol and umeclidinium bromide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03AL,chemical_substance,532582,46832,0.005187
HEA_atc_A10BD15,HEA,atc,A10BD15,"komb. af orale blod-glucose sænkende midler, metformin og dapagliflozin","komb. af orale blod-glucose sænkende midler, metformin og dapagliflozin",,,"combination of oral blood glucose lowering agents, metformin and dapagliflozin","Combinations of oral blood glucose lowering drugs, metformin and dapagliflozin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BD,chemical_substance,72622,4931,0.000546
HEA_atc_A05AA02,HEA,atc,A05AA02,"galdesyrer og derivater, ursodeoxycholsyre","galdesyrer og derivater, ursodeoxycholsyre",,,"bile acids and derivatives, ursodeoxycholic acid","Bile acids and derivatives, ursodeoxycholic acid",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A05AA,chemical_substance,117580,10462,0.001159
HEA_atc_A10BD13,HEA,atc,A10BD13,"komb. af orale blod-glucose sænkende midler, metformin og alogliptin","komb. af orale blod-glucose sænkende midler, metformin og alogliptin",,,"combination of oral blood glucose lowering agents, metformin and alogliptin","Combinations of oral blood glucose lowering drugs, metformin and alogliptin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BD,chemical_substance,23341,937,0.000104
HEA_atc_A10BK03,HEA,atc,A10BK03,"natrium-glucose co-transporter 2 (SGLT2) inhibitorer, empagliflozin","natrium-glucose co-transporter 2 (SGLT2) inhibitorer, empagliflozin",,,"Sodium-glucose co-transporter 2 (SGLT2) inhibitors, empagliflozin","Sodium-glucose co-transporter 2 (SGLT2) inhibitors, empagliflozin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BK,chemical_substance,990814,79602,0.008817
HEA_atc_R03AC19,HEA,atc,R03AC19,"selektive beta-2-adrenoceptor agonister, olodaterol","selektive beta-2-adrenoceptor agonister, olodaterol",,,"Selective beta-2-adrenoreceptor agonists, olodaterol","Selective beta-2-adrenoreceptor agonists, olodaterol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03AC,chemical_substance,39012,3620,0.000401
HEA_atc_G04CA53,HEA,atc,G04CA53,"alfa-adrenoreceptor antagonister, tamsulosin og solifenacin","alfa-adrenoreceptor antagonister, tamsulosin og solifenacin",,,"alpha-adrenergic receptor antagonists, tamsulosin and solifenacin","Alpha-adrenoreceptor antagonists, tamsulosin and solifenacin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G04CA,chemical_substance,25687,3289,0.000364
HEA_atc_D06BB12,HEA,atc,D06BB12,"antivirale midler, sinecatechins","antivirale midler, sinecatechins",,,"Antivirals, sinecatechins","Antivirals, sinecatechins",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D06BB,chemical_substance,93,76,8e-06
HEA_atc_N07CA52,HEA,atc,N07CA52,"midler mod svimmelhed, cinnarizin, kombinationer","midler mod svimmelhed, cinnarizin, kombinationer",,,"Antivertigo preparations, cinnarizine, combinations","Antivertigo preparations, cinnarizine, combinations",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N07CA,chemical_substance,129,100,1.1e-05
HEA_atc_G04BE10,HEA,atc,G04BE10,"midler anvendt ved erektionsforstyrrelser, avanafil","midler anvendt ved erektionsforstyrrelser, avanafil",,,"drugs used for erectile dysfunction, avanafil","Drugs used in erectile dysfunction, avanafil",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G04BE,chemical_substance,4760,1885,0.000209
HEA_atc_A12CC04,HEA,atc,A12CC04,"magnesium, magnesiumcitrat","magnesium, magnesiumcitrat",,,"Magnesium, magnesium citrate","Magnesium, magnesium citrate",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A12CC,chemical_substance,4839,1584,0.000175
HEA_atc_S01EC54,HEA,atc,S01EC54,"carbo-anhydrase inhibitorer, brinzolamid, kombinationer","carbo-anhydrase inhibitorer, brinzolamid, kombinationer",,,"carbonic anhydrase inhibitors, brinzolamide, combinations","Carbonic anhydrase inhibitors, brinzolamide, combinations",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01EC,chemical_substance,125638,10811,0.001197
HEA_atc_L04AX04,HEA,atc,L04AX04,"andre immunosuppressiva, lenalidomid","andre immunosuppressiva, lenalidomid",,,"other immunosuppressants, lenalidomide","Other immunosuppressants, lenalidomide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L04AX,chemical_substance,2,1,0.0
HEA_atc_N05AE05,HEA,atc,N05AE05,"indol-derivater, lurasidon","indol-derivater, lurasidon",,,"Indole derivatives, lurasidone","Indole derivatives, lurasidone",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N05AE,chemical_substance,26638,2036,0.000226
HEA_atc_A10BD09,HEA,atc,A10BD09,"komb. af orale blod-glucose sænkende midler, pioglitazon og alogliptin","komb. af orale blod-glucose sænkende midler, pioglitazon og alogliptin",,,"combination of oral blood glucose lowering agents, pioglitazone and alogliptin","Combinations of oral blood glucose lowering drugs, pioglitazone and alogliptin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BD,chemical_substance,69,12,1e-06
HEA_atc_L01CE01,HEA,atc,L01CE01,"topoisomerase 1 hæmmere, topotecan","topoisomerase 1 hæmmere, topotecan",,,"topoisomerase 1 inhibitors, topotecan","Topoisomerase 1 (TOP1) inhibitors, topotecan",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L01CE,chemical_substance,2,1,0.0
HEA_atc_A04AA05,HEA,atc,A04AA05,"serotonin (5HT3) antagonister, palonosetron","serotonin (5HT3) antagonister, palonosetron",,,"Serotonin (5HT3) antagonists, palonosetron","Serotonin (5HT3) antagonists, palonosetron",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A04AA,chemical_substance,4,4,0.0
HEA_atc_A06AH03,HEA,atc,A06AH03,"perifere opioidreceptor antagonister, naloxegol","perifere opioidreceptor antagonister, naloxegol",,,"Peripheral opioid receptor antagonists, naloxegol","Peripheral opioid receptor antagonists, naloxegol",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A06AH,chemical_substance,10070,2250,0.000249
HEA_atc_R03AL06,HEA,atc,R03AL06,"adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, olodaterol og tiotropiumbromid","adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, olodaterol og tiotropiumbromid",,,"sympathomimetics in combination with anticholinergics including triple-drug combinations with corticosteroids, olodaterol and tiotropium bromide","Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids, olodaterol and tiotropium bromide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03AL,chemical_substance,553849,47824,0.005297
HEA_atc_A10BJ05,HEA,atc,A10BJ05,"glucagon-lignende peptid-1 receptor (GLP-1) analog, dulaglutid","glucagon-lignende peptid-1 receptor (GLP-1) analog, dulaglutid",,,"Glucagon-like peptide-1 (GLP-1) analogues, dulaglutide","Glucagon-like peptide-1 (GLP-1) analogues, dulaglutide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BJ,chemical_substance,88798,5366,0.000594
HEA_atc_D11AX22,HEA,atc,D11AX22,"andre dermatologiske midler, ivermectin","andre dermatologiske midler, ivermectin",,,"other dermatological agents, ivermectin","Other dermatologicals, ivermectin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_D11AX,chemical_substance,159964,61269,0.006786
HEA_atc_R03AL05,HEA,atc,R03AL05,"adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, formoterol og aclidiniumbromid","adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, formoterol og aclidiniumbromid",,,"sympathomimetics in combination with anticholinergics including triple-drug combinations with corticosteroids, formoterol and aclidinium bromide","Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids, formoterol and aclidinium bromide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03AL,chemical_substance,57257,4583,0.000508
HEA_atc_C10BA05,HEA,atc,C10BA05,"lipid-modificerende midler, kombinationer, atorvastatin og ezetimibe","lipid-modificerende midler, kombinationer, atorvastatin og ezetimibe",,,"lipid-modifying preparations, combinations, atorvastatin and ezetimibe","Combinations of various lipid modifying agents, atorvastatin and ezetimibe",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C10BA,chemical_substance,14367,2030,0.000225
HEA_atc_A10BD20,HEA,atc,A10BD20,"komb. af orale blod-glucose sænkende midler, metformin og empagliflozin","komb. af orale blod-glucose sænkende midler, metformin og empagliflozin",,,"combination of oral blood glucose lowering agents, metformin and empagliflozin","Combinations of oral blood glucose lowering drugs, metformin and empagliflozin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BD,chemical_substance,142498,9266,0.001026
HEA_atc_R06AX28,HEA,atc,R06AX28,"andre antihistaminer til systemisk brug, rupatadin","andre antihistaminer til systemisk brug, rupatadin",,,"other antihistamines for systemic use, rupatadine","Other antihistamines for systemic use, rupatadine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R06AX,chemical_substance,2142,963,0.000107
HEA_atc_R03BB07,HEA,atc,R03BB07,"antikolinergika, umeclidiniumbromid","antikolinergika, umeclidiniumbromid",,,"Anticholinergics, umeclidinium bromide","Anticholinergics, umeclidinium bromide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03BB,chemical_substance,138253,15723,0.001741
HEA_atc_S01XA18,HEA,atc,S01XA18,"andre ophthalmologiske midler, ciclosporin","andre ophthalmologiske midler, ciclosporin",,,"other ophthalmological agents, cyclosporin","Other ophthalmologicals, ciclosporin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01XA,chemical_substance,3937,732,8.1e-05
HEA_atc_N02AF02,HEA,atc,N02AF02,"morphinan-derivater, nalbufin","morphinan-derivater, nalbufin",,,"Morphinan derivatives, nalbuphine","Morphinan derivatives, nalbuphine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02AF,chemical_substance,1,1,0.0
HEA_atc_A10BD16,HEA,atc,A10BD16,"komb. af orale blod-glucose sænkende midler, metformin og canagliflozin","komb. af orale blod-glucose sænkende midler, metformin og canagliflozin",,,"combination of oral blood glucose lowering agents, metformin and canagliflozin","Combinations of oral blood glucose lowering drugs, metformin and canagliflozin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BD,chemical_substance,2322,147,1.6e-05
HEA_atc_J07CA09,HEA,atc,J07CA09,"bacterielle og virale vacciner, kombinerede, difteri-haemophilus influenzae B-pertussis-polio-tetanus-hepatitis B","bacterielle og virale vacciner, kombinerede, difteri-haemophilus influenzae B-pertussis-polio-tetanus-hepatitis B",,,"bacterial and viral vaccines, combined, diphtheria-haemophilus influenzae B-pertussis-polio-tetanus-hepatitis B","Bacterial and viral vaccines, combined, diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus-hepatitis B",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J07CA,chemical_substance,12,8,1e-06
HEA_atc_C10AX13,HEA,atc,C10AX13,"andre lipid-modificerende midler, evolocumab","andre lipid-modificerende midler, evolocumab",,,"other lipid modifying agents, evolocumab","Other lipid modifying agents, evolocumab",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C10AX,chemical_substance,436,80,9e-06
HEA_atc_V08AB02,HEA,atc,V08AB02,"vandopl.,nefrotrope,lavosm. røntgenkontrastmidl., iohexol","vandopl.,nefrotrope,lavosm. røntgenkontrastmidl., iohexol",,,"Water-soluble, nephroprotective, low-osmolality radiographic contrast media, iohexol","Watersoluble, nephrotropic, low osmolar X-ray contrast media, iohexol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V08AB,chemical_substance,1,1,0.0
HEA_atc_N02A,HEA,atc,N02A,opioider,opioider,,,OPIOIDS,OPIOIDS,who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N02,pharmacological_subgroup,21,2,0.0
HEA_atc_L01XD04,HEA,atc,L01XD04,"sensibilatorer til fotodynamisk/stråle-terapi, aminolevulinsyre","sensibilatorer til fotodynamisk/stråle-terapi, aminolevulinsyre",,,"Sensitizers for photodynamic/radiation therapy, 5-aminolevulinic acid","Sensitizers used in photodynamic/radiation therapy, aminolevulinic acid",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L01XD,chemical_substance,9,3,0.0
HEA_atc_H01BB03,HEA,atc,H01BB03,"oxytocin og analoger, carbetocin","oxytocin og analoger, carbetocin",,,"Oxytocin and analogs, carbetocin","Oxytocin and analogues, carbetocin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_H01BB,chemical_substance,2,1,0.0
HEA_atc_V08DA01,HEA,atc,V08DA01,"ultralyd kontrastmidler, perflutren, human albumin mikrosfærer","ultralyd kontrastmidler, perflutren, human albumin mikrosfærer",,,"Ultrasound contrast agents, perfluorocarbon stabilized human serum albumin microspheres, perflutren","Ultrasound contrast media, perflutren, human albumin microspheres",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V08DA,chemical_substance,1,1,0.0
HEA_atc_L02BB04,HEA,atc,L02BB04,"anti-androgener, enzalutamid","anti-androgener, enzalutamid",,,"Anti-androgens, enzalutamide","Anti-androgens, enzalutamide",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L02BB,chemical_substance,6,5,1e-06
HEA_atc_L01EL01,HEA,atc,L01EL01,"Bruton's tyrosinkinase (BTK) hæmmere, ibrutinib","Bruton's tyrosinkinase (BTK) hæmmere, ibrutinib",,,"Bruton's tyrosine kinase (BTK) inhibitors, ibrutinib","Bruton's tyrosine kinase (BTK) inhibitors, ibrutinib",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L01EL,chemical_substance,1,1,0.0
HEA_atc_B01AF03,HEA,atc,B01AF03,"direkte faktor Xa-hæmmere, edoxaban","direkte faktor Xa-hæmmere, edoxaban",,,"Direct factor Xa inhibitors, edoxaban","Direct factor Xa inhibitors, edoxaban",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_B01AF,chemical_substance,177664,15509,0.001718
HEA_atc_A07XA04,HEA,atc,A07XA04,"andre midler mod diarré, racecadotril","andre midler mod diarré, racecadotril",,,"Other anti-diarrheal agents, racecadotril","Other antidiarrheals, racecadotril",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A07XA,chemical_substance,2028,1256,0.000139
HEA_atc_C02AC02,HEA,atc,C02AC02,"imidazolin-receptor agonister, guanfacin","imidazolin-receptor agonister, guanfacin",,,"Imidazoline receptor agonists, guanfacine","Imidazoline receptor agonists, guanfacine",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C02AC,chemical_substance,49051,4022,0.000445
HEA_atc_C10AX14,HEA,atc,C10AX14,"andre lipid-modificerende midler, alirocumab","andre lipid-modificerende midler, alirocumab",,,"Other lipid-modifying agents, alirocumab","Other lipid modifying agents, alirocumab",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C10AX,chemical_substance,279,73,8e-06
HEA_atc_C09DX04,HEA,atc,C09DX04,"angiotensin II receptor blokkere (arbs), andre kombinationer, valsartan og sacubitril","angiotensin II receptor blokkere (arbs), andre kombinationer, valsartan og sacubitril",,,"Angiotensin II receptor blockers (ARBs), other combinations, valsartan and sacubitril","Angiotensin II receptor blockers (ARBs), other combinations, valsartan and sacubitril",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_C09DX,chemical_substance,131232,9589,0.001062
HEA_atc_R02AA20,HEA,atc,R02AA20,"antiseptika, diverse antiseptika","antiseptika, diverse antiseptika",,,"Antiseptics, various","Antiseptics, various",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R02AA,chemical_substance,129,115,1.3e-05
HEA_atc_N03AX23,HEA,atc,N03AX23,"andre antiepileptika, brivaracetam","andre antiepileptika, brivaracetam",,,"Other anticonvulsants, brivaracetam","Other antiepileptics, brivaracetam",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N03AX,chemical_substance,46944,1749,0.000194
HEA_atc_N04BD03,HEA,atc,N04BD03,"monoamin-oxidase type B hæmmere, safinamid","monoamin-oxidase type B hæmmere, safinamid",,,"monoamine oxidase B inhibitor, safinamide","Monoamine oxidase B inhibitors, safinamide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N04BD,chemical_substance,2387,261,2.9e-05
HEA_atc_J01MA12,HEA,atc,J01MA12,"fluorochinoloner, levofloxacin","fluorochinoloner, levofloxacin",,,"Fluoroquinolones, levofloxacin","Fluoroquinolones, levofloxacin",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J01MA,chemical_substance,469,82,9e-06
HEA_atc_L01EX03,HEA,atc,L01EX03,"andre proteinkinasehæmmere, pazopanib","andre proteinkinasehæmmere, pazopanib",,,"other protein kinase inhibitors, pazopanib","Other protein kinase inhibitors, pazopanib",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L01EX,chemical_substance,2,2,0.0
HEA_atc_V04CX05,HEA,atc,V04CX05,"andre diagnostika, 13-C-urea","andre diagnostika, 13-C-urea",,,"other diagnostic agents, 13-C-urea","Other diagnostic agents, 13C-urea",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V04CX,chemical_substance,40,37,4e-06
HEA_atc_M09AB02,HEA,atc,M09AB02,"enzymer, collagenase clostridium histolytikum","enzymer, collagenase clostridium histolytikum",,,"enzymes, clostridium histolyticum collagenase","Enzymes, collagenase clostridium histolyticum",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_M09AB,chemical_substance,6,3,0.0
HEA_atc_V08AB10,HEA,atc,V08AB10,"vandopl.,nefrotrope,lavosm. røntgenkontrastmidl., iomeprol","vandopl.,nefrotrope,lavosm. røntgenkontrastmidl., iomeprol",,,"water-soluble nephrotoxic radiographic contrast media, iomeprol","Watersoluble, nephrotropic, low osmolar X-ray contrast media, iomeprol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V08AB,chemical_substance,1,1,0.0
HEA_atc_A16AB03,HEA,atc,A16AB03,"enzymer, agalsidase alfa","enzymer, agalsidase alfa",,,"Enzymes, agalsidase alfa","Enzymes, agalsidase alfa",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A16AB,chemical_substance,1,1,0.0
HEA_atc_L04AA32,HEA,atc,L04AA32,"selektive immunsuppressiva, apremilast","selektive immunsuppressiva, apremilast",,,"Selective immunosuppressants, apremilast","Selective immunosuppressants, apremilast",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_L04AA,chemical_substance,23,3,0.0
HEA_atc_A10AE56,HEA,atc,A10AE56,"insuliner og analoger til injektion, langtidsvirkende, insulin degludec og liraglutid","insuliner og analoger til injektion, langtidsvirkende, insulin degludec og liraglutid",,,"insulin and analogues for injection, long-acting, insulin degludec and liraglutide","Insulins and analogues for injection, long-acting, insulin degludec and liraglutide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10AE,chemical_substance,45729,1646,0.000182
HEA_atc_J07BM03,HEA,atc,J07BM03,"papillomavirus-vacciner, papillomavirus (human type 6, 11, 16, 18, 31, 33, 45, 52,58)","papillomavirus-vacciner, papillomavirus (human type 6, 11, 16, 18, 31, 33, 45, 52,58)",,,"Papillomavirus vaccines, papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)","Papillomavirus vaccines, papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J07BM,chemical_substance,136171,58445,0.006473
HEA_atc_A04AD10,HEA,atc,A04AD10,"andre antiemetika, dronabinol","andre antiemetika, dronabinol",,,"other antiemetics, dronabinol","Other antiemetics, dronabinol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A04AD,chemical_substance,20503,2904,0.000322
HEA_atc_N03AX24,HEA,atc,N03AX24,"andre antiepileptika, cannabidiol","andre antiepileptika, cannabidiol",,,"other anticonvulsants, cannabidiol","Other antiepileptics, cannabidiol",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_N03AX,chemical_substance,11511,2811,0.000311
HEA_atc_R03AL09,HEA,atc,R03AL09,"adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, formoterol, glycopyrroniumbromid og beclometason","adrenergika i kombination med antikolinergika inkl. trippel-stof kombinationer med corticosteroider, formoterol, glycopyrroniumbromid og beclometason",,,"adrenergics in combination with anticholinergics including triple-drug combinations with corticosteroids, formoterol, glycopyrronium bromide and beclomethasone","Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids, formoterol, glycopyrronium bromide and beclometasone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_R03AL,chemical_substance,429512,38976,0.004317
HEA_atc_A10BD21,HEA,atc,A10BD21,"komb. af orale blod-glucose sænkende midler, saxagliptin og dapagliflozin","komb. af orale blod-glucose sænkende midler, saxagliptin og dapagliflozin",,,"combination of oral blood glucose lowering agents, saxagliptin and dapagliflozin","Combinations of oral blood glucose lowering drugs, saxagliptin and dapagliflozin",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A10BD,chemical_substance,1711,152,1.7e-05
HEA_atc_G03GA10,HEA,atc,G03GA10,"gonadotropiner, follitropin delta","gonadotropiner, follitropin delta",,,"Gonadotropins, follitropin delta","Gonadotropins, follitropin delta",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_G03GA,chemical_substance,4778,1834,0.000203
HEA_atc_S01LA05,HEA,atc,S01LA05,"antineovaskularisationsmidler, aflibercept","antineovaskularisationsmidler, aflibercept",,,"Antineovascularisation agents, aflibercept","Antineovascularisation agents, aflibercept",who-atc,who-atc,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_S01LA,chemical_substance,1,1,0.0
HEA_atc_H03AA05,HEA,atc,H03AA05,"thyroideahormoner, thyroideakirtel-præparater","thyroideahormoner, thyroideakirtel-præparater",,,"thyroid hormones, thyroid preparations","Thyroid hormones, thyroid gland preparations",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_H03AA,chemical_substance,5155,591,6.5e-05
HEA_atc_J07AH09,HEA,atc,J07AH09,"meningokok vacciner, meningococcus B, multikomponent vaccine","meningokok vacciner, meningococcus B, multikomponent vaccine",,,"meningococcal vaccines, meningococcus B, multicomponent vaccine","Meningococcal vaccines, meningococcus B, multicomponent vaccine",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J07AH,chemical_substance,911,582,6.4e-05
HEA_atc_A08AA62,HEA,atc,A08AA62,"centralt virkende anoreksika, bupropion og naltrexon","centralt virkende anoreksika, bupropion og naltrexon",,,"centrally acting appetite suppressants, bupropion and naltrexone","Centrally acting antiobesity products, bupropion and naltrexone",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_A08AA,chemical_substance,14878,4447,0.000493
HEA_atc_V03AE05,HEA,atc,V03AE05,"midler t. behandl. af hyperkaliæmi og hyperphosphatæmi, sucroferrioxyhydroxid","midler t. behandl. af hyperkaliæmi og hyperphosphatæmi, sucroferrioxyhydroxid",,,"agents for the treatment of hyperkalemia and hyperphosphatemia, sucroferric oxyhydroxide","Drugs for treatment of hyperkalemia and hyperphosphatemia, sucroferric oxyhydroxide",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_V03AE,chemical_substance,7,5,1e-06
HEA_atc_J05AJ03,HEA,atc,J05AJ03,"integrasehæmmere, dolutegravir","integrasehæmmere, dolutegravir",,,"integrase inhibitors, dolutegravir","Integrase inhibitors, dolutegravir",who-atc,translated,raw_atc_enhanced_hierarchical,medium,danish,HEA_atc_J05AJ,chemical_substance,1,1,0.0
